order_item_id,order_id,product_id,quantity,unit_price,discount,estimated_cost
OI0000470,O000205,P00183,1,191.74,0.16,188.83
OI0000471,O000206,P00620,1,4724.37,0.0,3897.99
OI0000472,O000206,P00211,2,594.61,0.1,990.28
OI0000473,O000207,P00673,1,466.83,0.09,370.86
OI0000474,O000207,P00139,3,1242.09,0.0,2383.23
OI0000475,O000208,P00645,1,4516.02,0.05,3153.44
OI0000476,O000208,P00226,1,651.88,0.1,542.96
OI0000477,O000209,P00062,2,1698.71,0.0,1970.0
OI0000478,O000209,P00244,1,1627.15,0.01,1100.13
OI0000479,O000209,P00275,5,1226.04,0.0,4206.4
OI0000480,O000210,P00281,1,1710.6,0.1,1275.29
OI0000481,O000210,P00370,1,3656.2,0.19,3032.72
OI0000482,O000210,P00612,1,440.68,0.05,342.5
OI0000483,O000211,P00749,1,1063.25,0.07,960.86
OI0000484,O000212,P00177,1,1453.6,0.11,1266.78
OI0000485,O000212,P00465,4,10490.56,0.11,35584.64
OI0000486,O000212,P00608,2,243.53,0.11,352.6
OI0000487,O000212,P00180,1,303.77,0.0,222.15
OI0000488,O000212,P00575,1,1865.13,0.0,1539.44
OI0000489,O000212,P00212,2,43888.46,0.12,85271.96
OI0000490,O000213,P00130,1,1620.54,0.0,1260.65
OI0000491,O000213,P00123,3,283.28,0.0,582.93
OI0000492,O000214,P00437,1,3233.71,0.11,2265.56
OI0000493,O000215,P00566,1,39042.17,0.0,23087.21
OI0000494,O000215,P00443,2,3582.47,0.16,5442.78
OI0000495,O000216,P00303,2,102.92,0.17,140.26
OI0000496,O000216,P00696,1,1004.7,0.02,864.61
OI0000497,O000216,P00759,2,1935.62,0.11,3766.14
OI0000498,O000217,P00032,1,7482.83,0.01,5677.04
OI0000499,O000217,P00605,1,1940.64,0.08,1527.99
OI0000500,O000217,P00666,1,3451.32,0.02,2144.36
OI0000501,O000218,P00375,3,888.46,0.24,2915.67
OI0000502,O000218,P00605,2,1961.73,0.07,3055.98
OI0000503,O000218,P00242,1,773.11,0.0,668.16
OI0000504,O000218,P00487,1,453.62,0.09,336.99
OI0000505,O000218,P00640,1,4149.24,0.12,2685.14
OI0000506,O000219,P00013,1,2240.01,0.08,2054.56
OI0000507,O000219,P00391,1,1250.09,0.0,1098.4
OI0000508,O000220,P00511,1,1690.01,0.07,1041.03
OI0000509,O000220,P00308,3,2478.45,0.06,4546.8
OI0000510,O000221,P00752,3,956.82,0.04,2328.87
OI0000511,O000221,P00155,1,528.58,0.0,381.16
OI0000512,O000221,P00385,2,2103.99,0.0,2548.32
OI0000513,O000222,P00599,4,1079.69,0.13,3846.52
OI0000514,O000222,P00123,1,266.28,0.06,194.31
OI0000515,O000222,P00030,1,3859.04,0.13,3031.98
OI0000516,O000223,P00247,2,1488.23,0.18,2248.02
OI0000517,O000223,P00673,1,492.48,0.04,370.86
OI0000518,O000224,P00557,1,4310.68,0.0,2780.0
OI0000519,O000224,P00600,1,5249.83,0.1,3317.13
OI0000520,O000224,P00420,1,8552.77,0.07,6912.2
OI0000521,O000224,P00743,1,3325.19,0.09,2983.41
OI0000522,O000224,P00373,2,1656.72,0.06,2844.6
OI0000523,O000224,P00781,1,4408.47,0.05,3310.06
OI0000524,O000224,P00605,1,2109.39,0.0,1527.99
OI0000525,O000225,P00792,1,2081.72,0.01,1441.73
OI0000526,O000225,P00241,1,4610.78,0.0,2938.29
OI0000527,O000225,P00000,1,157.13,0.02,141.08
OI0000528,O000226,P00096,2,776.34,0.06,1444.14
OI0000529,O000226,P00149,1,1532.7,0.11,1000.22
OI0000530,O000227,P00576,5,6302.98,0.05,22466.4
OI0000531,O000227,P00012,1,2240.91,0.06,1460.74
OI0000532,O000227,P00191,1,3829.47,0.15,3807.57
OI0000533,O000228,P00054,2,8321.4,0.1,13904.14
OI0000534,O000229,P00255,1,14104.02,0.0,9956.97
OI0000535,O000230,P00194,1,9493.74,0.06,6161.85
OI0000536,O000230,P00684,1,4568.52,0.08,3208.53
OI0000537,O000231,P00148,1,695.15,0.0,396.6
OI0000538,O000232,P00254,2,11031.03,0.07,16739.8
OI0000539,O000232,P00420,1,7541.15,0.18,6912.2
OI0000540,O000232,P00271,2,21451.21,0.08,32035.94
OI0000541,O000233,P00660,3,6593.9,0.07,17674.38
OI0000542,O000233,P00741,2,9042.6,0.12,16917.56
OI0000543,O000233,P00706,1,10945.63,0.0,6686.1
OI0000544,O000233,P00195,1,12519.92,0.02,10555.54
OI0000545,O000233,P00523,5,4388.07,0.07,13542.35
OI0000546,O000234,P00239,2,1171.11,0.11,2057.38
OI0000547,O000235,P00699,2,4764.04,0.0,7518.86
OI0000548,O000236,P00553,4,5113.37,0.07,15791.72
OI0000549,O000236,P00548,1,12948.29,0.1,8602.81
OI0000550,O000236,P00000,1,150.72,0.06,141.08
OI0000551,O000237,P00559,1,6495.76,0.0,4373.3
OI0000552,O000238,P00260,3,2002.56,0.03,4560.39
OI0000553,O000238,P00157,1,7863.64,0.09,6791.77
OI0000554,O000238,P00444,1,11444.78,0.0,6652.92
OI0000555,O000239,P00235,1,194.72,0.02,114.47
OI0000556,O000240,P00214,2,10088.52,0.01,14617.4
OI0000557,O000240,P00089,2,3367.13,0.05,4642.68
OI0000558,O000240,P00465,1,11433.54,0.03,8896.16
OI0000559,O000241,P00380,1,3777.16,0.11,2392.25
OI0000560,O000241,P00639,1,48811.42,0.0,38616.87
OI0000561,O000242,P00274,2,1249.41,0.07,2257.46
OI0000562,O000242,P00178,2,2078.26,0.04,2864.88
OI0000563,O000242,P00511,1,1817.22,0.0,1041.03
OI0000564,O000243,P00552,1,1018.46,0.0,587.4
OI0000565,O000243,P00049,1,1734.63,0.03,1364.38
OI0000566,O000243,P00793,1,3590.52,0.09,3396.12
OI0000567,O000243,P00379,2,4153.81,0.02,5217.92
OI0000568,O000244,P00608,3,273.63,0.0,528.9
OI0000569,O000245,P00172,1,908.52,0.08,567.71
OI0000570,O000245,P00558,1,1138.73,0.02,804.6
OI0000571,O000245,P00775,3,551.56,0.15,1328.91
OI0000572,O000245,P00423,2,4947.77,0.06,7553.24
OI0000573,O000245,P00763,1,2234.43,0.0,1286.6
OI0000574,O000246,P00001,2,295.66,0.08,358.9
OI0000575,O000246,P00392,1,2639.38,0.0,2050.4
OI0000576,O000246,P00594,1,26600.76,0.0,23254.03
OI0000577,O000247,P00616,1,4239.28,0.05,2686.57
OI0000578,O000247,P00174,1,9877.87,0.02,7056.5
OI0000579,O000248,P00732,1,11600.32,0.0,7307.29
OI0000580,O000248,P00092,2,463.32,0.0,652.76
OI0000581,O000248,P00224,2,1998.34,0.0,2529.44
OI0000582,O000249,P00137,1,9884.61,0.0,6388.52
OI0000583,O000249,P00733,2,2610.77,0.06,3255.62
OI0000584,O000249,P00554,1,4871.87,0.0,2694.99
OI0000585,O000250,P00469,1,2773.51,0.08,2543.06
OI0000586,O000250,P00206,2,146.1,0.0,165.48
OI0000587,O000250,P00778,2,2349.52,0.03,2728.38
OI0000588,O000250,P00159,2,2070.89,0.0,3064.74
OI0000589,O000251,P00757,1,763.66,0.11,576.95
OI0000590,O000252,P00293,1,1506.24,0.08,1168.4
OI0000591,O000252,P00477,1,14790.13,0.01,10189.54
OI0000592,O000252,P00148,2,695.15,0.0,793.2
OI0000593,O000252,P00368,3,199.78,0.0,378.48
OI0000594,O000252,P00792,2,1997.61,0.05,2883.46
OI0000595,O000253,P00139,2,1155.14,0.07,1588.82
OI0000596,O000253,P00420,1,8000.98,0.13,6912.2
OI0000597,O000253,P00180,1,273.39,0.1,222.15
OI0000598,O000253,P00232,2,1299.32,0.06,1993.46
OI0000599,O000253,P00710,1,7426.3,0.02,5588.38
OI0000600,O000254,P00148,1,674.3,0.03,396.6
OI0000601,O000255,P00257,1,2139.6,0.05,1499.79
OI0000602,O000255,P00013,2,2434.79,0.0,4109.12
OI0000603,O000256,P00508,1,2780.32,0.08,2106.1
OI0000604,O000256,P00358,1,1080.64,0.07,931.8
OI0000605,O000256,P00340,1,4136.53,0.08,3515.01
OI0000606,O000257,P00393,1,8734.89,0.13,5603.89
OI0000607,O000257,P00686,1,1121.76,0.0,823.21
OI0000608,O000257,P00042,1,8772.45,0.18,8070.8
OI0000609,O000257,P00305,2,6012.06,0.0,8793.18
OI0000610,O000258,P00649,1,3121.57,0.11,2590.96
OI0000611,O000258,P00012,4,2074.04,0.13,5842.96
OI0000612,O000259,P00482,1,899.2,0.07,687.3
OI0000613,O000259,P00201,1,4293.62,0.11,3902.88
OI0000614,O000259,P00534,1,1785.13,0.16,1514.54
OI0000615,O000259,P00123,1,249.29,0.12,194.31
OI0000616,O000260,P00283,1,2004.61,0.0,1170.63
OI0000617,O000260,P00200,1,5912.9,0.05,3993.12
OI0000618,O000261,P00020,5,749.53,0.01,3171.6
OI0000619,O000261,P00316,1,1112.06,0.09,934.65
OI0000620,O000262,P00001,2,276.38,0.14,358.9
OI0000621,O000262,P00417,2,3628.13,0.0,5363.92
OI0000622,O000262,P00023,1,5195.31,0.0,4112.83
OI0000623,O000262,P00481,2,778.29,0.14,1455.56
OI0000624,O000263,P00190,1,676.17,0.01,559.84
OI0000625,O000264,P00449,1,1226.52,0.13,945.67
OI0000626,O000264,P00245,1,11028.71,0.0,7884.0
OI0000627,O000264,P00418,1,30784.71,0.11,21508.26
OI0000628,O000265,P00775,1,596.98,0.08,442.97
OI0000629,O000266,P00403,2,1623.18,0.03,2115.96
OI0000630,O000266,P00487,1,448.63,0.1,336.99
OI0000631,O000266,P00297,1,6417.08,0.0,5630.73
OI0000632,O000267,P00533,2,4129.93,0.12,7246.2
OI0000633,O000268,P00350,3,1481.01,0.01,3814.11
OI0000634,O000268,P00679,1,4038.68,0.05,2707.11
OI0000635,O000269,P00551,1,10941.42,0.13,10268.2
OI0000636,O000269,P00304,2,11317.76,0.0,18427.86
OI0000637,O000270,P00073,1,1618.89,0.0,965.17
OI0000638,O000270,P00315,1,1603.87,0.06,1011.46
OI0000639,O000270,P00342,1,12850.32,0.0,7904.64
OI0000640,O000270,P00062,2,1596.79,0.06,1970.0
OI0000641,O000271,P00070,1,56370.22,0.03,49193.4
OI0000642,O000271,P00557,4,3750.29,0.13,11120.0
OI0000643,O000272,P00291,4,4294.6,0.0,12163.48
OI0000644,O000273,P00675,1,1601.57,0.1,1299.94
OI0000645,O000273,P00450,3,1985.45,0.0,3825.03
OI0000646,O000274,P00499,1,2792.35,0.1,2239.41
OI0000647,O000274,P00144,1,2043.93,0.0,1623.35
OI0000648,O000275,P00754,1,551.19,0.11,353.0
OI0000649,O000275,P00773,1,500.3,0.05,422.22
OI0000650,O000276,P00123,4,283.28,0.0,777.24
OI0000651,O000277,P00231,1,2116.13,0.1,1461.86
OI0000652,O000277,P00715,1,22655.94,0.03,14993.01
OI0000653,O000277,P00666,3,3416.1,0.03,6433.08
OI0000654,O000277,P00673,1,471.96,0.08,370.86
OI0000655,O000277,P00200,1,5726.17,0.08,3993.12
OI0000656,O000277,P00025,2,524.3,0.07,893.66
OI0000657,O000278,P00464,1,13215.74,0.0,8212.1
OI0000658,O000278,P00217,1,2552.02,0.06,2034.77
OI0000659,O000279,P00037,1,3679.9,0.0,2827.98
OI0000660,O000280,P00000,1,137.89,0.14,141.08
OI0000661,O000280,P00044,1,49133.86,0.1,47015.95
OI0000662,O000280,P00270,1,1282.92,0.07,901.33
OI0000663,O000281,P00374,3,1097.71,0.04,2112.63
OI0000664,O000281,P00497,1,412.76,0.01,240.06
OI0000665,O000281,P00787,1,3606.69,0.06,2921.89
OI0000666,O000282,P00494,2,1259.41,0.11,2351.66
OI0000667,O000282,P00172,1,987.52,0.0,567.71
OI0000668,O000283,P00694,1,3558.77,0.14,2396.44
OI0000669,O000283,P00338,2,1762.4,0.05,2078.82
OI0000670,O000283,P00344,2,1753.56,0.04,2192.38
OI0000671,O000283,P00582,2,5448.83,0.08,9393.06
OI0000672,O000284,P00645,2,4753.71,0.0,6306.88
OI0000673,O000284,P00300,1,4497.48,0.0,3724.68
OI0000674,O000285,P00358,1,1127.12,0.03,931.8
OI0000675,O000285,P00094,2,1593.3,0.02,2363.78
OI0000676,O000286,P00372,1,612.77,0.04,500.47
OI0000677,O000286,P00301,3,4463.22,0.0,8768.43
OI0000678,O000287,P00263,3,10216.32,0.11,23672.28
OI0000679,O000287,P00614,2,1888.45,0.22,3715.56
OI0000680,O000288,P00340,3,4496.23,0.0,10545.03
OI0000681,O000288,P00675,1,1726.13,0.03,1299.94
OI0000682,O000288,P00417,1,3374.16,0.07,2681.96
OI0000683,O000288,P00262,2,902.37,0.1,1358.92
OI0000684,O000289,P00793,2,3945.63,0.0,6792.24
OI0000685,O000290,P00615,1,1271.31,0.1,1023.26
OI0000686,O000290,P00655,1,12012.56,0.0,7231.54
OI0000687,O000290,P00229,2,1128.52,0.04,1646.36
OI0000688,O000290,P00456,2,1121.62,0.15,2133.02
OI0000689,O000291,P00130,1,1588.13,0.02,1260.65
OI0000690,O000291,P00006,1,4968.16,0.0,2784.46
OI0000691,O000291,P00358,1,1161.98,0.0,931.8
OI0000692,O000291,P00407,1,1086.78,0.01,631.58
OI0000693,O000292,P00382,1,40826.44,0.08,35622.14
OI0000694,O000292,P00651,1,4332.74,0.06,2710.17
OI0000695,O000293,P00745,2,8425.35,0.03,13569.16
OI0000696,O000293,P00002,1,5072.26,0.13,5012.93
OI0000697,O000293,P00165,2,23057.13,0.14,41203.72
OI0000698,O000294,P00133,1,4799.05,0.16,3930.43
OI0000699,O000294,P00796,2,1485.66,0.0,1896.8
OI0000700,O000294,P00017,2,1031.98,0.04,1448.72
OI0000701,O000295,P00223,1,2123.33,0.03,1502.01
OI0000702,O000295,P00423,1,4631.95,0.12,3776.62
OI0000703,O000295,P00128,1,1559.87,0.11,1423.46
OI0000704,O000295,P00205,1,20090.11,0.05,17340.07
OI0000705,O000296,P00147,2,1640.68,0.0,2717.76
OI0000706,O000296,P00270,1,1282.92,0.07,901.33
OI0000707,O000297,P00753,1,17835.94,0.08,14447.53
OI0000708,O000298,P00139,1,1018.51,0.18,794.41
OI0000709,O000299,P00713,4,4050.32,0.1,13812.28
OI0000710,O000299,P00179,1,732.46,0.08,539.48
OI0000711,O000300,P00688,1,3073.06,0.14,2258.72
OI0000712,O000300,P00263,1,9642.37,0.16,7890.76
OI0000713,O000300,P00226,1,680.85,0.06,542.96
OI0000714,O000300,P00152,1,1353.9,0.22,1095.9
OI0000715,O000301,P00683,1,8985.74,0.2,9336.75
OI0000716,O000301,P00126,1,2466.39,0.1,1553.41
OI0000717,O000302,P00713,1,4410.35,0.02,3453.07
OI0000718,O000302,P00781,2,4640.5,0.0,6620.12
OI0000719,O000302,P00440,1,2402.98,0.0,2111.81
OI0000720,O000302,P00051,2,1682.5,0.11,2597.9
OI0000721,O000303,P00280,1,9485.9,0.13,6534.92
OI0000722,O000303,P00221,2,3913.45,0.0,6295.12
OI0000723,O000304,P00492,1,1928.1,0.0,1130.77
OI0000724,O000304,P00380,1,4244.0,0.0,2392.25
OI0000725,O000305,P00683,1,9884.32,0.12,9336.75
OI0000726,O000306,P00633,1,5961.57,0.0,5134.03
OI0000727,O000306,P00271,1,21451.21,0.08,16017.97
OI0000728,O000307,P00187,3,1415.13,0.08,2923.53
OI0000729,O000307,P00422,1,4137.76,0.1,3209.33
OI0000730,O000308,P00093,1,35555.43,0.08,30289.92
OI0000731,O000308,P00095,1,3618.94,0.08,2172.86
OI0000732,O000309,P00205,1,19244.21,0.09,17340.07
OI0000733,O000309,P00027,2,533.36,0.0,853.02
OI0000734,O000309,P00607,1,3640.53,0.03,2464.55
OI0000735,O000310,P00418,1,30092.92,0.13,21508.26
OI0000736,O000310,P00551,4,11192.95,0.11,41072.8
OI0000737,O000310,P00755,1,4616.06,0.03,3153.87
OI0000738,O000311,P00599,1,1129.33,0.09,961.63
OI0000739,O000311,P00665,1,35605.87,0.06,23826.55
OI0000740,O000311,P00611,1,2763.65,0.05,2148.51
OI0000741,O000311,P00346,3,4499.85,0.08,10066.5
OI0000742,O000311,P00229,1,1175.54,0.0,823.18
OI0000743,O000311,P00416,1,4946.31,0.0,2776.77
OI0000744,O000312,P00709,1,4975.76,0.0,3611.27
OI0000745,O000312,P00006,1,4719.75,0.05,2784.46
OI0000746,O000312,P00616,3,4239.28,0.05,8059.71
OI0000747,O000312,P00169,3,3963.43,0.1,10689.15
OI0000748,O000313,P00063,1,3573.81,0.09,2731.01
OI0000749,O000313,P00405,1,1787.82,0.25,1993.48
OI0000750,O000314,P00494,2,1330.17,0.06,2351.66
OI0000751,O000314,P00295,1,2464.26,0.07,1481.22
OI0000752,O000314,P00160,1,2142.39,0.08,1442.22
OI0000753,O000315,P00564,2,10355.41,0.05,16596.02
OI0000754,O000316,P00389,1,5485.56,0.06,3532.25
OI0000755,O000316,P00144,1,1982.61,0.03,1623.35
OI0000756,O000317,P00254,1,11861.32,0.0,8369.9
OI0000757,O000317,P00142,2,1484.55,0.14,2356.02
OI0000758,O000317,P00277,1,218.12,0.0,150.67
OI0000759,O000318,P00577,1,6869.44,0.06,5995.96
OI0000760,O000319,P00117,1,1507.99,0.01,1335.66
OI0000761,O000319,P00162,1,2420.75,0.0,1722.55
OI0000762,O000320,P00274,2,1343.45,0.0,2257.46
OI0000763,O000320,P00206,1,132.95,0.09,82.74
OI0000764,O000321,P00407,1,1064.83,0.03,631.58
OI0000765,O000321,P00567,1,805.86,0.0,607.82
OI0000766,O000321,P00367,1,4915.42,0.04,3436.73
OI0000767,O000322,P00658,1,1402.69,0.01,1153.99
OI0000768,O000322,P00783,4,3417.66,0.0,10822.72
OI0000769,O000322,P00294,1,4456.11,0.01,3083.13
OI0000770,O000323,P00766,2,8623.56,0.15,12863.56
OI0000771,O000323,P00248,4,2853.49,0.0,8069.16
OI0000772,O000324,P00349,1,4358.7,0.05,3240.85
OI0000773,O000324,P00121,1,989.21,0.04,901.05
OI0000774,O000325,P00677,2,9025.22,0.05,12328.12
OI0000775,O000326,P00799,1,940.76,0.04,594.93
OI0000776,O000326,P00413,1,4059.98,0.15,4078.84
OI0000777,O000326,P00046,1,56765.48,0.0,47847.99
OI0000778,O000326,P00094,1,1593.3,0.02,1181.89
OI0000779,O000327,P00323,1,2890.41,0.01,2285.23
OI0000780,O000327,P00392,2,2507.41,0.05,4100.8
OI0000781,O000327,P00754,1,619.31,0.0,353.0
OI0000782,O000327,P00142,1,1726.22,0.0,1178.01
OI0000783,O000328,P00251,1,5371.18,0.08,3823.88
OI0000784,O000328,P00233,1,5983.09,0.03,3694.64
OI0000785,O000328,P00436,3,128.26,0.16,360.42
OI0000786,O000329,P00691,2,5127.22,0.02,8988.04
OI0000787,O000329,P00787,1,3529.95,0.08,2921.89
OI0000788,O000330,P00335,3,1494.9,0.14,3834.57
OI0000789,O000331,P00095,1,3500.93,0.11,2172.86
OI0000790,O000332,P00334,2,11765.07,0.12,19565.3
OI0000791,O000333,P00382,3,44376.56,0.0,106866.42
OI0000792,O000333,P00248,1,2853.49,0.0,2017.29
OI0000793,O000334,P00317,2,611.04,0.04,849.86
OI0000794,O000335,P00753,1,18999.15,0.02,14447.53
OI0000795,O000335,P00068,1,2140.26,0.14,2127.95
OI0000796,O000335,P00116,2,2899.75,0.0,4866.7
OI0000797,O000335,P00093,1,35941.91,0.07,30289.92
OI0000798,O000336,P00125,1,1169.32,0.0,969.32
OI0000799,O000336,P00653,2,5138.17,0.11,9224.66
OI0000800,O000336,P00257,1,2117.08,0.06,1499.79
OI0000801,O000337,P00327,2,2003.64,0.1,2516.28
OI0000802,O000338,P00166,2,3350.47,0.11,4423.18
OI0000803,O000338,P00336,1,56069.5,0.0,36108.51
OI0000804,O000338,P00611,2,2909.11,0.0,4297.02
OI0000805,O000338,P00117,1,1523.22,0.0,1335.66
OI0000806,O000338,P00421,1,1933.11,0.06,1199.82
OI0000807,O000338,P00613,1,4117.68,0.05,2583.03
OI0000808,O000339,P00088,2,10454.51,0.16,15479.54
OI0000809,O000340,P00024,2,4982.33,0.14,6848.58
OI0000810,O000341,P00705,1,359.16,0.04,276.9
OI0000811,O000341,P00442,1,3198.69,0.05,2663.4
OI0000812,O000342,P00699,1,4764.04,0.0,3759.43
OI0000813,O000342,P00351,1,300.42,0.14,248.23
OI0000814,O000342,P00711,1,1255.72,0.06,1013.82
OI0000815,O000343,P00395,2,13537.48,0.03,20793.78
OI0000816,O000343,P00746,1,2273.82,0.08,1918.11
OI0000817,O000344,P00622,1,198.72,0.05,163.47
OI0000818,O000344,P00760,1,9842.92,0.14,9074.3
OI0000819,O000345,P00051,1,1890.45,0.0,1298.95
OI0000820,O000345,P00618,3,1624.09,0.0,2685.27
OI0000821,O000346,P00670,3,4032.62,0.0,6690.69
OI0000822,O000346,P00564,1,10137.4,0.07,8298.01
OI0000823,O000346,P00578,1,37598.51,0.06,29487.1
OI0000824,O000347,P00262,1,962.52,0.04,679.46
OI0000825,O000347,P00264,3,2209.21,0.09,4712.64
OI0000826,O000348,P00098,1,3226.06,0.03,2569.34
OI0000827,O000348,P00431,3,2114.19,0.05,4639.11
OI0000828,O000348,P00070,1,52302.27,0.1,49193.4
OI0000829,O000349,P00461,2,3019.21,0.02,4710.18
OI0000830,O000350,P00025,2,563.76,0.0,893.66
OI0000831,O000350,P00517,3,1677.66,0.11,4242.24
OI0000832,O000350,P00780,1,3735.97,0.0,2710.44
OI0000833,O000351,P00262,1,962.52,0.04,679.46
OI0000834,O000352,P00476,1,5049.89,0.15,4681.38
OI0000835,O000353,P00102,3,18671.39,0.0,46531.8
OI0000836,O000353,P00281,2,1615.57,0.15,2550.58
OI0000837,O000353,P00061,1,3980.09,0.1,3686.11
OI0000838,O000354,P00489,2,2383.19,0.09,2905.8
OI0000839,O000355,P00453,1,2904.52,0.11,2262.9
OI0000840,O000355,P00198,1,9886.08,0.0,8527.55
OI0000841,O000355,P00511,2,1544.64,0.15,2082.06
OI0000842,O000356,P00412,1,571.73,0.13,490.64
OI0000843,O000356,P00245,1,11028.71,0.0,7884.0
OI0000844,O000357,P00788,3,1712.42,0.16,5040.93
OI0000845,O000357,P00116,3,2638.77,0.09,7300.05
OI0000846,O000357,P00361,2,2275.49,0.0,3150.92
OI0000847,O000357,P00445,1,1860.91,0.06,1737.35
OI0000848,O000358,P00471,1,1304.26,0.0,1114.79
OI0000849,O000358,P00405,1,2193.06,0.08,1993.48
OI0000850,O000359,P00155,1,507.44,0.04,381.16
OI0000851,O000359,P00727,2,1480.74,0.05,2704.18
OI0000852,O000359,P00274,1,1249.41,0.07,1128.73
OI0000853,O000359,P00735,2,1617.13,0.07,2404.06
OI0000854,O000360,P00606,1,9104.9,0.11,8226.56
OI0000855,O000361,P00036,1,324.73,0.23,349.06
OI0000856,O000362,P00156,3,1715.05,0.08,4483.02
OI0000857,O000362,P00312,2,399.0,0.25,845.38
OI0000858,O000363,P00775,3,642.4,0.01,1328.91
OI0000859,O000363,P00763,1,2234.43,0.0,1286.6
OI0000860,O000364,P00724,5,2575.93,0.12,12481.9
OI0000861,O000365,P00151,1,1834.93,0.08,1705.92
OI0000862,O000365,P00610,2,1169.54,0.23,2489.12
OI0000863,O000365,P00370,1,4513.83,0.0,3032.72
OI0000864,O000366,P00277,1,198.49,0.09,150.67
OI0000865,O000366,P00194,1,9998.72,0.01,6161.85
OI0000866,O000366,P00236,1,1495.28,0.05,1135.14
OI0000867,O000366,P00106,1,1536.77,0.02,1072.31
OI0000868,O000367,P00261,1,981.08,0.04,732.62
OI0000869,O000367,P00588,1,2752.29,0.02,2182.86
OI0000870,O000367,P00004,1,780.77,0.04,450.02
OI0000871,O000368,P00408,2,58341.56,0.0,97427.04
OI0000872,O000368,P00619,1,1778.16,0.01,1339.5
OI0000873,O000368,P00795,2,4423.61,0.04,6514.78
OI0000874,O000368,P00080,2,2552.8,0.02,3545.58
OI0000875,O000369,P00417,2,3011.35,0.17,5363.92
OI0000876,O000369,P00152,3,1735.77,0.0,3287.7
OI0000877,O000370,P00159,1,2008.76,0.03,1532.37
OI0000878,O000370,P00723,1,796.2,0.05,545.71
OI0000879,O000370,P00011,1,5862.17,0.09,4073.86
OI0000880,O000371,P00443,1,3411.87,0.2,2721.39
OI0000881,O000372,P00362,1,1439.24,0.1,1271.91
OI0000882,O000372,P00490,2,11157.83,0.05,18147.0
OI0000883,O000372,P00604,1,509.09,0.0,402.78
OI0000884,O000373,P00711,5,1322.51,0.01,5069.1
OI0000885,O000374,P00643,1,4125.83,0.04,2711.33
OI0000886,O000374,P00611,2,2909.11,0.0,4297.02
OI0000887,O000374,P00711,1,1335.87,0.0,1013.82
OI0000888,O000375,P00396,1,191.85,0.06,166.33
OI0000889,O000376,P00007,1,1253.06,0.11,1187.66
OI0000890,O000376,P00334,3,12834.62,0.04,29347.95
OI0000891,O000376,P00787,3,3836.9,0.0,8765.67
OI0000892,O000377,P00397,1,4345.15,0.0,3318.3
OI0000893,O000377,P00083,1,139.54,0.0,107.2
OI0000894,O000377,P00774,2,1625.6,0.18,3176.34
OI0000895,O000377,P00041,1,963.42,0.07,738.4
OI0000896,O000378,P00031,2,24486.83,0.0,28879.58
OI0000897,O000378,P00473,1,3481.22,0.09,2202.66
OI0000898,O000378,P00793,3,3866.72,0.02,10188.36
OI0000899,O000379,P00492,1,1928.1,0.0,1130.77
OI0000900,O000379,P00360,1,2714.52,0.04,1888.48
OI0000901,O000379,P00544,4,855.58,0.1,2543.64
OI0000902,O000380,P00779,1,549.54,0.14,481.31
OI0000903,O000381,P00597,2,7166.71,0.0,10758.64
OI0000904,O000382,P00078,1,4199.91,0.03,3017.1
OI0000905,O000382,P00516,1,12639.71,0.02,9025.38
OI0000906,O000382,P00178,1,1775.18,0.18,1432.44
OI0000907,O000383,P00314,3,2286.21,0.0,4951.08
OI0000908,O000383,P00204,1,502.65,0.0,434.43
OI0000909,O000384,P00580,2,851.26,0.0,1485.24
OI0000910,O000385,P00502,1,5966.25,0.04,4045.26
OI0000911,O000385,P00688,1,3215.99,0.1,2258.72
OI0000912,O000386,P00097,1,431.78,0.0,264.12
OI0000913,O000386,P00260,3,2064.5,0.0,4560.39
OI0000914,O000386,P00119,1,35636.48,0.0,27252.0
OI0000915,O000387,P00275,1,1213.78,0.01,841.28
OI0000916,O000387,P00559,1,6495.76,0.0,4373.3
OI0000917,O000387,P00123,1,266.28,0.06,194.31
OI0000918,O000388,P00164,1,24614.81,0.0,19091.49
OI0000919,O000388,P00481,1,796.39,0.12,727.78
OI0000920,O000388,P00168,1,2941.77,0.05,2347.92
OI0000921,O000389,P00787,1,3798.53,0.01,2921.89
OI0000922,O000389,P00602,1,1368.54,0.0,885.02
OI0000923,O000390,P00125,2,1099.16,0.06,1938.64
OI0000924,O000390,P00131,2,544.47,0.02,826.36
OI0000925,O000391,P00038,2,1626.37,0.02,1952.68
OI0000926,O000392,P00255,1,12129.46,0.14,9956.97
OI0000927,O000393,P00335,3,1564.43,0.1,3834.57
OI0000928,O000393,P00743,1,3398.28,0.07,2983.41
OI0000929,O000393,P00723,2,838.11,0.0,1091.42
OI0000930,O000393,P00585,1,1832.32,0.12,1334.25
OI0000931,O000394,P00224,1,1938.39,0.03,1264.72
OI0000932,O000394,P00444,1,11215.88,0.02,6652.92
OI0000933,O000395,P00089,1,3544.35,0.0,2321.34
OI0000934,O000396,P00129,1,1729.84,0.0,1325.23
OI0000935,O000396,P00686,2,1110.54,0.01,1646.42
OI0000936,O000396,P00381,2,3562.58,0.08,4644.84
OI0000937,O000396,P00098,1,3059.77,0.08,2569.34
OI0000938,O000397,P00377,1,436.33,0.1,328.05
OI0000939,O000397,P00622,1,177.8,0.15,163.47
OI0000940,O000398,P00612,1,463.87,0.0,342.5
OI0000941,O000398,P00236,1,1526.76,0.03,1135.14
