payment_id,order_id,payment_method,payment_status,amount,shipping_fee
PAYUHJJWRT0,O000441,Debit Card,Paid,4878.63,0
PAYB41HFU9P,O000442,Debit Card,Paid,886.89,0
PAYOT7U4YAL,O000443,Net Banking,Paid,25096.71,0
PAY71B9R1I5,O000444,Credit Card,Paid,1722.33,0
PAYZMZO02MF,O000445,UPI,Paid,205.36,39
PAYRG63LHLQ,O000446,Credit Card,Paid,3713.5,0
PAYTYEG3AKN,O000447,Debit Card,Paid,3636.37,0
PAYZHSSUZ1Q,O000448,Debit Card,Paid,21248.95,0
PAYE7Y68UCK,O000449,Debit Card,Paid,187343.01,0
PAYM4IZEJSX,O000450,Debit Card,Paid,16897.27,0
PAY0913REYS,O000451,UPI,Paid,832.31,0
PAYD2NK6T27,O000452,Net Banking,Paid,820.03,39
PAYQGJP3HZG,O000453,Debit Card,Paid,10356.71,0
PAYE57KVCNO,O000454,Credit Card,Paid,114817.96,0
PAYASROEB9U,O000455,Net Banking,Paid,45359.04,0
PAY7H7BUQIL,O000456,Credit Card,Paid,1034.22,39
PAYUVGLAF8Y,O000457,UPI,Paid,16992.64,0
PAYFTM6CMR0,O000458,COD,Paid,12775.43,0
PAY8L2IQ1XB,O000459,Wallet,Paid,2500.18,0
PAYO3SKWOF2,O000460,Credit Card,Paid,4538.05,0
PAYSGHUVPR8,O000461,Credit Card,Refunded,52092.18,0
PAYHBGWNJLV,O000462,COD,Paid,28877.17,0
PAYT7RLF3Q6,O000463,Credit Card,Paid,46456.98,0
PAYTHYG195X,O000464,UPI,Refunded,7307.91,0
PAYYA06DZIW,O000465,COD,Paid,1227.33,0
PAYF9THODZZ,O000466,UPI,Paid,1715.7,0
PAYFQKIDCAS,O000467,Wallet,Paid,8506.32,0
PAYE5SEDGPG,O000468,Credit Card,Paid,25868.87,0
PAYT33RXDT5,O000469,UPI,Paid,5637.75,0
PAY9ODOFPIZ,O000470,Debit Card,Paid,16850.12,0
PAYF46PS2EY,O000471,UPI,Pending,1141.47,0
PAYZ6U0UONU,O000472,Credit Card,Paid,769.73,0
PAYUH7CF2Z7,O000473,Credit Card,Paid,39901.01,0
PAYCPYNH8BT,O000474,Debit Card,Paid,22414.22,0
PAYE54JXYHD,O000475,COD,Paid,1057.99,0
PAYEUAQ89GD,O000476,COD,Pending,4990.52,0
PAYTH3MQBYY,O000477,Debit Card,Paid,3746.34,0
PAY2VDZIJ7Q,O000478,UPI,Paid,10404.77,0
PAY7GS3TAAD,O000479,Debit Card,Paid,1486.48,0
PAY2C4X8VOE,O000480,UPI,Paid,72616.88,0
PAY9TPI9ITJ,O000481,Credit Card,Paid,25104.85,0
PAY1FMS898C,O000482,UPI,Paid,1304.21,0
PAYE4WCO1ND,O000483,UPI,Paid,9430.76,0
PAYCJP91IK9,O000484,UPI,Paid,14347.34,0
PAYPWKWXXW6,O000485,Credit Card,Refunded,5421.66,0
PAY2AIAN1B9,O000486,Credit Card,Paid,18540.7,0
PAYDYQ8MWOI,O000487,Debit Card,Refunded,15590.34,0
PAYQ45SOX93,O000488,UPI,Paid,77050.76,0
PAY1WOI93GW,O000489,Wallet,Paid,45331.65,0
PAYEJZMRNXJ,O000490,Debit Card,Paid,5845.1,0
PAY5V1CIHBE,O000491,Credit Card,Paid,5854.38,0
PAYI3ZYQ9OW,O000492,Credit Card,Paid,13501.79,0
PAY4507XT2C,O000493,UPI,Paid,15507.54,0
PAY5X98JDL7,O000494,COD,Paid,11186.56,0
PAYN1FEQJBX,O000495,Net Banking,Paid,5945.67,0
PAYP316GQ17,O000496,UPI,Paid,7850.67,0
PAYCPM93UPP,O000497,Debit Card,Paid,2610.46,0
PAY1JHJT54D,O000498,Credit Card,Paid,29779.0,0
PAYQ6VASWR8,O000499,UPI,Paid,9337.29,0
PAYA5N7UGD6,O000500,COD,Paid,66961.99,0
PAYB16IK49E,O000501,UPI,Refunded,11874.12,0
PAYAGCUCA57,O000502,Debit Card,Paid,6862.19,0
PAYFS87Q0VW,O000503,Credit Card,Paid,40215.15,0
PAYRGPIU6H6,O000504,Debit Card,Paid,115238.22,0
PAY6A3GZFFA,O000505,Debit Card,Paid,5254.52,0
PAYOEJRKTBO,O000506,COD,Paid,47499.74,0
PAY2VS0JYVW,O000507,UPI,Paid,132916.21,0
PAY8V5GOZU3,O000508,Net Banking,Paid,10519.5,0
PAY36B8G461,O000509,Debit Card,Paid,8506.77,0
PAY1Z9ET3WF,O000510,Credit Card,Paid,18953.68,0
PAY0LUG6KIJ,O000511,UPI,Paid,575.04,59
PAYCGT1B76M,O000512,Credit Card,Paid,13510.87,0
PAYKFA2LW8E,O000513,Credit Card,Paid,31924.05,0
PAY9S1T78VO,O000514,Debit Card,Paid,24561.95,0
PAY784KQJUL,O000515,Credit Card,Paid,5614.31,0
PAYE4EP7CGN,O000516,UPI,Paid,42091.92,0
PAYI71YCYH0,O000517,UPI,Paid,1591.81,0
PAY9WWL1J1K,O000518,Credit Card,Paid,19314.19,0
PAYXCFYHXS8,O000519,Credit Card,Paid,12711.68,0
PAYX10IWTRN,O000520,Credit Card,Paid,12686.46,0
PAYXXVKB363,O000521,Wallet,Refunded,6096.54,0
PAYAFZPQ92V,O000522,Wallet,Paid,5810.43,0
PAYDR8ALBFG,O000523,UPI,Paid,16605.6,0
PAYAYI49CAB,O000524,UPI,Paid,24233.75,0
PAYV4DUB835,O000525,UPI,Paid,66816.86,0
PAYE8A4T7RD,O000526,Debit Card,Paid,15192.72,0
PAYEKQUFN92,O000527,Debit Card,Paid,1716.01,0
PAY56GKFMYN,O000528,Wallet,Refunded,13834.5,0
PAY6SBRULK9,O000529,Debit Card,Paid,21077.69,0
PAYGZ4MX8ZI,O000530,COD,Paid,16410.12,0
PAYCNTRL2OG,O000531,Wallet,Paid,13199.37,0
PAY497OCRVS,O000532,UPI,Paid,11226.53,0
PAYF64ADK2D,O000533,UPI,Paid,2582.44,0
PAYBCXV00QB,O000534,Debit Card,Paid,43195.3,0
PAYZAJ86W7B,O000535,Debit Card,Paid,4636.38,0
PAYZAJGHMKM,O000536,Net Banking,Paid,10455.39,0
PAY819EI38Y,O000537,Debit Card,Paid,4288.84,0
PAYXEDK0I0U,O000538,COD,Paid,6971.08,0
PAYLQ6ZUDM6,O000539,UPI,Paid,68040.76,0
PAY3FZNK4SD,O000540,Credit Card,Paid,16903.0,0
PAYETN3HOJW,O000541,Credit Card,Pending,5475.08,0
PAYXUQ9WZUU,O000542,COD,Paid,97865.38,0
PAYFML00ML2,O000543,COD,Pending,9240.17,0
PAYNYDGA45O,O000544,UPI,Paid,1687.9,0
PAY345FTP4U,O000545,Debit Card,Paid,16689.63,0
PAY2K5PBRRS,O000546,Credit Card,Pending,3678.64,0
PAYVSN5SRKI,O000547,COD,Paid,83851.28,0
PAY3W706SM2,O000548,Credit Card,Refunded,5081.8,0
PAYF1UCUOFG,O000549,Credit Card,Paid,2970.11,0
PAY9LU5Z2H0,O000550,UPI,Paid,576.36,59
PAY2C0CMEKS,O000551,UPI,Paid,3781.48,0
PAYX9CJ18VG,O000552,Credit Card,Paid,6626.3,0
PAY7OCVQYIK,O000553,UPI,Refunded,1481.01,0
PAYQPNG7X0A,O000554,Debit Card,Paid,37878.58,0
PAYEY9086DP,O000555,UPI,Paid,5597.54,0
PAYT3RY6MXT,O000556,Debit Card,Paid,15658.59,0
PAY7E8188BT,O000557,Credit Card,Paid,10467.37,0
PAYLD41TA4A,O000558,COD,Paid,67897.71,0
PAYYMRCLT8C,O000559,UPI,Refunded,14263.82,0
PAYWD1D1LE9,O000560,Net Banking,Paid,38612.21,0
PAYYCCPNP8P,O000561,COD,Paid,29315.06,0
PAYFZRSCMJ6,O000562,COD,Paid,14391.92,0
PAYM80OWML9,O000563,Credit Card,Paid,485.44,0
PAYV3L1JRLC,O000564,UPI,Paid,11862.5,0
PAYBNWM6Y6J,O000565,Debit Card,Paid,1038.96,59
PAY11NH94AL,O000566,UPI,Paid,21147.02,0
PAYMX5B1HA3,O000567,Credit Card,Paid,25289.18,0
PAYNT0YT2ID,O000568,UPI,Paid,4111.42,0
PAYVHSRT6JC,O000569,UPI,Paid,29521.46,0
PAY1F52RBFF,O000570,Credit Card,Paid,1064.8,0
PAYDTVE10HA,O000571,Credit Card,Paid,9455.46,0
PAY16XAWELM,O000572,UPI,Paid,4165.9,0
PAYLFIVUDEM,O000573,Credit Card,Paid,3676.95,0
PAYRA9GJKF6,O000574,UPI,Paid,55695.07,0
PAYOZLR9GGE,O000575,UPI,Paid,7789.37,0
PAYDIG5VZLL,O000576,Credit Card,Paid,166266.99,0
PAYLWK6ZXTP,O000577,UPI,Paid,88526.21,0
PAYDTHOO4OU,O000578,Credit Card,Paid,43385.84,0
PAYAAWBSRXO,O000579,UPI,Paid,5936.6,0
PAY5Q5IGEGJ,O000580,Debit Card,Paid,8750.13,0
PAY8IAJDGE2,O000581,Net Banking,Paid,25665.98,0
PAYM0G9KDUD,O000582,Debit Card,Paid,8250.87,0
PAYPE0CTF72,O000583,UPI,Paid,67457.78,0
PAYX8OGIEOT,O000584,UPI,Paid,12031.41,0
PAYFDGRR9VM,O000585,Credit Card,Paid,2504.13,0
PAYMASXHA4L,O000586,Net Banking,Paid,49081.3,0
PAYVH6KV94Y,O000587,COD,Paid,6175.52,0
PAYB4R8OCFS,O000588,UPI,Paid,12849.13,0
PAYSW96CGOW,O000589,UPI,Paid,79519.72,0
PAYM8V4PVKF,O000590,UPI,Paid,23719.36,0
PAYN63B056D,O000591,Credit Card,Paid,12336.18,0
PAYFRZHXKA7,O000592,UPI,Paid,8508.15,0
PAYUAHPC63K,O000593,UPI,Paid,2616.03,0
PAYJ23EJM03,O000594,UPI,Paid,4091.52,0
PAYTQUVBL2V,O000595,UPI,Paid,4482.61,0
PAYGPMU5179,O000596,Debit Card,Paid,46317.22,0
PAYRFQPVW7Z,O000597,Credit Card,Paid,18188.54,0
PAYNCIJ21D5,O000598,Credit Card,Paid,36160.0,0
PAYQ4O724M9,O000599,UPI,Paid,701.51,39
PAYRABPKQIU,O000600,UPI,Paid,4482.61,0
PAYRLEAU6UX,O000601,Credit Card,Paid,16898.82,0
PAY9SY4YSLC,O000602,Debit Card,Paid,14403.74,0
PAYJNIO8ZIC,O000603,Debit Card,Paid,30314.41,0
PAYTBUSARW1,O000604,Credit Card,Paid,2839.25,0
PAYS8WEXCRH,O000605,UPI,Paid,45813.0,0
PAY6SBYD1RK,O000606,Credit Card,Paid,1466.48,0
PAY1AW77OXT,O000607,Debit Card,Paid,14373.86,0
PAYKR79U2C3,O000608,UPI,Paid,18897.79,0
PAYWUZNQT7U,O000609,COD,Paid,112817.24,0
PAY4DWC9BL4,O000610,UPI,Paid,93358.66,0
PAYOVD38R3Y,O000611,Credit Card,Paid,24166.68,0
PAYHSEVSIIN,O000612,UPI,Paid,8623.76,0
PAYEY03WWB0,O000613,Debit Card,Paid,70994.76,0
PAYLAEDZ03Y,O000614,COD,Paid,1447.06,0
PAYPOE6517J,O000615,UPI,Paid,9253.64,0
PAYHX30BU3P,O000616,COD,Paid,2286.21,0
PAYR3UHGFAI,O000617,Credit Card,Paid,3495.26,0
PAY4MWRU4NL,O000618,Debit Card,Paid,9350.76,0
PAYGV1OF6BC,O000619,Debit Card,Paid,182593.37,0
PAYWFO7RDJ9,O000620,UPI,Paid,1921.6,0
PAYLCOY4XCQ,O000621,COD,Paid,1217.75,0
PAYR5UWKYK2,O000622,Credit Card,Paid,23893.02,0
PAYC6ES3UGP,O000623,Credit Card,Paid,6503.62,0
PAY6153I19N,O000624,Net Banking,Paid,19720.88,0
PAYJSOO0BF0,O000625,UPI,Paid,22198.4,0
PAYU16RIV8M,O000626,UPI,Paid,5216.47,0
PAYNJRCVYRR,O000627,Debit Card,Paid,67115.85,0
PAYV501EVGV,O000628,Net Banking,Paid,1822.38,0
PAYTN77RQD4,O000629,COD,Paid,4500.36,0
PAY1PH3KKZW,O000630,UPI,Paid,22280.25,0
PAYDT9UK3J9,O000631,UPI,Paid,230481.14,0
PAY16JCMVFM,O000632,UPI,Paid,34267.02,0
PAYLG5V0WAN,O000633,UPI,Paid,30822.57,0
PAYBB9QS66S,O000634,Credit Card,Paid,571.0,39
PAYZSP271HE,O000635,Credit Card,Paid,3706.1,0
PAYSSW0YY9F,O000636,Credit Card,Paid,4274.24,0
PAY788UTM4G,O000637,UPI,Paid,2272.98,0
PAYVVSDZAH2,O000638,UPI,Paid,3452.44,0
PAY244JCK2Z,O000639,UPI,Paid,12677.1,0
PAYCHS31GVV,O000640,UPI,Paid,18595.27,0
PAYY0BQJW3E,O000641,COD,Paid,17805.13,0
PAY1AUO350T,O000642,Debit Card,Paid,11842.92,0
PAYT58VDESK,O000643,UPI,Pending,7913.85,0
PAYRJTKB2D3,O000644,Debit Card,Paid,25059.14,0
PAYK661H7WP,O000645,UPI,Paid,4810.39,0
PAYVC5BLAPE,O000646,Credit Card,Paid,2969.92,0
PAYR9TVO5CQ,O000647,Credit Card,Paid,12998.31,0
PAYPOWJW66Y,O000648,Debit Card,Paid,15960.18,0
PAYNQNXWPF3,O000649,UPI,Paid,9725.3,0
PAYYZVU1LQW,O000650,Wallet,Paid,112011.51,0
PAYUY6BIB8P,O000651,COD,Paid,25187.34,0
PAYOB35LH5K,O000652,COD,Paid,121264.07,0
PAYP3APX88G,O000653,UPI,Paid,26454.31,0
PAYCQP44FZC,O000654,Debit Card,Paid,57124.7,0
PAYYZW74UMD,O000655,UPI,Paid,58089.38,0
PAYBF4I4CHK,O000656,Net Banking,Paid,4665.99,0
PAYEAMEQG36,O000657,Debit Card,Paid,13106.54,0
PAYX2Q2P4LZ,O000658,Wallet,Paid,10317.92,0
PAY26EFR6U2,O000659,Debit Card,Paid,15140.58,0
PAYXKK5F7A2,O000660,COD,Paid,26431.48,0
PAYLN7XHGUO,O000661,Credit Card,Paid,3929.58,0
PAYDI02FTX7,O000662,UPI,Paid,21590.71,0
PAY3762G9SQ,O000663,Wallet,Paid,15672.39,0
PAYYWSBZH48,O000664,Credit Card,Paid,4921.24,0
PAY22SWTBMD,O000665,Debit Card,Refunded,4068.53,0
PAYQ449GDPO,O000666,UPI,Paid,21687.12,0
PAYKDOM3TC2,O000667,Debit Card,Paid,3161.16,0
PAYSCY2P5W5,O000668,Net Banking,Paid,34385.26,0
PAY0CFDET5L,O000669,Debit Card,Paid,19487.88,0
PAY21IQL5KU,O000670,Credit Card,Paid,36837.2,0
PAYZIXUSZG9,O000671,Net Banking,Paid,51780.15,0
PAYUHX0ZUDQ,O000672,Credit Card,Paid,3764.57,0
PAYJ3D2LQUN,O000673,Wallet,Paid,31427.67,0
PAY5CJ2MTUO,O000674,Debit Card,Paid,43809.36,0
PAYDY30RYY3,O000675,Debit Card,Paid,39198.5,0
PAYD3UJKMC3,O000676,COD,Paid,64366.18,0
PAY1OS3LY7N,O000677,COD,Paid,4776.72,0
PAY23ZNHNSQ,O000678,Credit Card,Paid,16193.31,0
PAYULA39KDS,O000679,Credit Card,Paid,36942.78,0
PAYXDK2WGWY,O000680,Wallet,Refunded,38979.8,0
PAYHOGQN8TM,O000681,Wallet,Paid,21043.97,0
PAY2ZVQPK03,O000682,UPI,Paid,3975.04,0
PAY3XBI2VX7,O000683,UPI,Paid,16866.0,0
PAYVNQTFOCS,O000684,Credit Card,Paid,6042.3,0
PAY5LABEUL5,O000685,UPI,Paid,3853.34,0
PAY2E63Z1A2,O000686,Credit Card,Paid,6844.1,0
PAYH02IOIVT,O000687,Net Banking,Paid,40896.83,0
PAYSVPTR8JS,O000688,UPI,Paid,23178.09,0
PAY5Y693G6C,O000689,COD,Pending,5417.87,0
PAYAG6XO6PB,O000690,UPI,Paid,4829.2,0
PAY1O6K0J1X,O000691,Debit Card,Paid,15059.42,0
PAYNWKXZAPW,O000692,Net Banking,Paid,49636.69,0
PAYW8H5IO5W,O000693,UPI,Pending,433.13,59
PAY5D8QBA3J,O000694,Debit Card,Paid,49416.34,0
PAYP192IUUF,O000695,Wallet,Paid,1720.54,0
PAYL9800W9U,O000696,UPI,Paid,1509.65,0
PAYZ6MRXLC8,O000697,Credit Card,Paid,4965.78,0
PAY8DISZ6PM,O000698,Credit Card,Pending,3673.13,0
PAY1OY48FMV,O000699,UPI,Paid,18050.38,0
PAYA687Z8RZ,O000700,COD,Paid,211099.49,0
PAYKS77E8Q4,O000701,Net Banking,Paid,18672.62,0
PAYTUHW755I,O000702,Credit Card,Paid,9353.46,0
PAYMX3S1ZY4,O000703,Debit Card,Paid,10016.7,0
PAYDAVKV5CC,O000704,UPI,Paid,88499.23,0
PAYJC4AENDZ,O000705,UPI,Paid,23149.9,0
PAY15LOCOB9,O000706,COD,Paid,2329.04,0
PAY5N9GZW4R,O000707,COD,Paid,5292.18,0
PAYDR8FTL8X,O000708,UPI,Paid,50173.74,0
PAYT5CMEVC3,O000709,Net Banking,Paid,59621.72,0
PAYY22CS9NX,O000710,Wallet,Paid,4318.34,0
PAYONRPXA6K,O000711,Net Banking,Paid,33164.7,0
PAY56P0N6DM,O000712,Wallet,Paid,16684.05,0
PAYK89L1E89,O000713,UPI,Paid,97521.98,0
PAY1O72U6OP,O000714,UPI,Refunded,4874.32,0
PAY23BQG3E3,O000715,UPI,Refunded,4879.11,0
PAYAEIVZPYK,O000716,Debit Card,Paid,49643.91,0
PAYU5RHIDI5,O000717,Credit Card,Paid,15554.65,0
PAYCM15BTAY,O000718,UPI,Paid,11475.23,0
PAYRL7S19NY,O000719,UPI,Paid,19267.65,0
PAYZKIFEHB2,O000720,Debit Card,Paid,2357.9,0
PAY2EUXXJIQ,O000721,Net Banking,Paid,2061.4,0
PAYIHU8JFQC,O000722,UPI,Paid,3989.14,0
PAY2V6ZLX2R,O000723,UPI,Paid,29141.59,0
PAY36L79NYP,O000724,Net Banking,Refunded,9335.81,0
PAYQ9ORFH0O,O000725,UPI,Paid,37596.22,0
PAY3UJLVMY4,O000726,Net Banking,Paid,7745.48,0
PAYV4A4IPVW,O000727,UPI,Paid,2679.76,0
PAYOP786C4V,O000728,Debit Card,Paid,117948.69,0
PAYW3DBMGTI,O000729,UPI,Paid,3987.65,0
PAYZ7GLZNU6,O000730,Debit Card,Paid,3678.75,0
PAYLC4CC3ML,O000731,Debit Card,Paid,4943.08,0
PAYDS7GOWH1,O000732,Debit Card,Paid,45368.84,0
PAYSIJ57NBF,O000733,Debit Card,Paid,3887.71,0
PAYB6TFLNYY,O000734,UPI,Paid,16712.28,0
PAYCGSNMOKB,O000735,COD,Paid,1066.9,0
PAYKS65T2VC,O000736,Credit Card,Paid,2897.32,0
PAYQA16P7JZ,O000737,UPI,Paid,15860.93,0
PAY098P7PAC,O000738,Debit Card,Paid,6101.95,0
PAYHLFAPMOD,O000739,UPI,Paid,12663.27,0
PAYOXGYLTMT,O000740,UPI,Paid,10817.69,0
PAYGDGS8THL,O000741,UPI,Paid,45057.48,0
PAYJDID7UG5,O000742,Debit Card,Paid,5620.03,0
PAYQIGF62MD,O000743,Wallet,Paid,6961.66,0
PAY7JITKHBB,O000744,Debit Card,Paid,24819.53,0
PAYLBQK2PDD,O000745,UPI,Paid,1626.44,0
PAYHUC8893Z,O000746,Wallet,Paid,11377.22,0
PAYRSRDQVVR,O000747,Credit Card,Paid,2486.0,0
PAY2D3ZTHIH,O000748,Credit Card,Paid,4926.46,0
PAYPMX721CM,O000749,Credit Card,Paid,20188.96,0
PAYEEZFE4WD,O000750,Credit Card,Paid,13930.86,0
PAYR8ADGBM0,O000751,COD,Paid,12079.4,0
PAY4YQXJTVI,O000752,Credit Card,Paid,4896.37,0
PAYZEUUTNBE,O000753,UPI,Paid,8410.12,0
PAYLOJ0NWO6,O000754,Credit Card,Paid,40105.55,0
PAY65ASV82C,O000755,Wallet,Paid,12812.84,0
PAYRG7A1Z6O,O000756,Credit Card,Paid,84546.2,0
PAYFTG1LMSL,O000757,Debit Card,Paid,28242.31,0
PAYGELJYFCJ,O000758,COD,Paid,76089.12,0
PAYSK9ZF1J3,O000759,UPI,Paid,12600.91,0
PAYL9R5QQ12,O000760,Credit Card,Paid,35346.66,0
PAY6483DXB9,O000761,COD,Paid,66616.16,0
PAY11X5XH5B,O000762,COD,Paid,9425.73,0
PAYJTM9QGB7,O000763,UPI,Paid,3953.14,0
PAY9XM98LNX,O000764,UPI,Paid,5467.96,0
PAY8IGNB92Q,O000765,UPI,Paid,2221.08,0
PAY05Z0W809,O000766,UPI,Paid,8912.87,0
PAYIKAX11M5,O000767,Credit Card,Paid,21608.88,0
PAYYDEA2S59,O000768,Debit Card,Paid,84162.04,0
PAYHZ5LC1WK,O000769,Debit Card,Paid,1427.82,0
PAYX3M0N4F5,O000770,Credit Card,Paid,36327.75,0
PAY6PY489G1,O000771,UPI,Refunded,11808.63,0
PAY9TQGCHGR,O000772,UPI,Paid,13252.26,0
PAYG2KTAAJH,O000773,UPI,Paid,33356.69,0
PAYKO73R024,O000774,UPI,Paid,25271.18,0
PAYSRRJIJQY,O000775,UPI,Paid,20156.32,0
PAYJ72JI396,O000776,UPI,Paid,2729.88,0
PAYFTFYULUU,O000777,UPI,Paid,13867.75,0
PAY08MNNTP5,O000778,Net Banking,Paid,4127.92,0
PAYW7YU887A,O000779,UPI,Paid,4454.73,0
PAY2Y3DPH1X,O000780,Net Banking,Paid,21503.85,0
PAYOHDG402J,O000781,UPI,Paid,13800.36,0
PAY1NKL45NX,O000782,Net Banking,Paid,29035.74,0
PAYMZAXRXK0,O000783,Wallet,Paid,22608.74,0
PAYC60UE1QI,O000784,COD,Paid,26677.39,0
PAYZ4321LWC,O000785,COD,Paid,3583.21,0
PAYUYFLJWI7,O000786,UPI,Paid,7140.61,0
PAYN5MWCSLV,O000787,Debit Card,Paid,23050.13,0
PAYMAF0L00X,O000788,UPI,Paid,6083.09,0
PAYUPNDNLA6,O000789,Wallet,Paid,7790.26,0
PAYSEV4PVEN,O000790,UPI,Paid,62361.79,0
PAYK1BKS978,O000791,Debit Card,Paid,14255.43,0
PAYBX5F30FJ,O000792,COD,Paid,44554.0,0
PAYA21IE4JV,O000793,UPI,Paid,13198.28,0
PAY9KLF2NCO,O000794,Debit Card,Paid,4704.66,0
PAY4KW0FV20,O000795,UPI,Paid,9975.32,0
PAY74ZBHDCF,O000796,UPI,Paid,1826.63,0
PAYOI5NV1R0,O000797,Credit Card,Paid,9888.44,0
PAY97LW6S8Q,O000798,Net Banking,Paid,1814.91,0
PAY8NX4LN1U,O000799,Credit Card,Paid,24102.78,0
PAYMHWFU9T1,O000800,COD,Paid,22672.58,0
PAY8XWBK9J0,O000801,Credit Card,Paid,529.69,39
PAY7UC4VHSN,O000802,UPI,Paid,19066.6,0
PAY6BNTYAL5,O000803,Credit Card,Paid,6417.08,0
PAYOFKEERI5,O000804,UPI,Paid,5706.98,0
PAYKN0JZYU3,O000805,Debit Card,Paid,116108.67,0
PAYLNPC7K2I,O000806,Debit Card,Paid,10597.89,0
PAY00J90NZD,O000807,Credit Card,Paid,10793.53,0
PAYB39ESXFE,O000808,Credit Card,Paid,32097.53,0
PAYDBD8S76Y,O000809,UPI,Paid,678.0,39
PAYKXAXLW8B,O000810,Credit Card,Paid,3829.58,0
PAYDTLFDF1E,O000811,Net Banking,Paid,833.88,39
PAYBZ7EU1U5,O000812,Debit Card,Paid,13586.2,0
PAY7JGD5622,O000813,Debit Card,Paid,3146.62,0
PAYAS894F7B,O000814,UPI,Paid,91267.99,0
PAYA0N68EXT,O000815,Credit Card,Paid,3714.14,0
PAYX5H0R8KK,O000816,Net Banking,Paid,674.99,49
PAYSVQFZYUC,O000817,Debit Card,Paid,1639.91,0
PAYO10OXOOW,O000818,Credit Card,Paid,13656.85,0
PAYGPY0SE8S,O000819,Debit Card,Paid,1971.48,0
PAYX1NZFNWS,O000820,UPI,Paid,23316.7,0
PAYLO57PM2K,O000821,UPI,Paid,17055.75,0
PAYSKGBMJE9,O000822,UPI,Paid,6462.46,0
PAYHH5GY1QX,O000823,UPI,Paid,2636.98,0
PAY2BGQ7LKG,O000824,Debit Card,Paid,37138.95,0
PAY86D7GI98,O000825,UPI,Paid,19781.74,0
PAY0TWB0VAJ,O000826,Credit Card,Pending,134487.56,0
PAYF74PYIXO,O000827,Credit Card,Paid,1987.88,0
PAYGWSETYF9,O000828,Credit Card,Paid,34763.48,0
PAY5AZDFD0G,O000829,Credit Card,Paid,14976.06,0
PAYRVSNUOWC,O000830,UPI,Paid,45845.2,0
PAYD75TAGEB,O000831,UPI,Paid,140631.26,0
PAY98HAIN2E,O000832,UPI,Paid,27115.49,0
PAYR2FCU2WW,O000833,UPI,Paid,1675.59,0
PAY2SGAAQEY,O000834,Net Banking,Paid,115516.28,0
PAYE3V7VCPA,O000835,Debit Card,Paid,29223.61,0
PAYSHW3DNGV,O000836,Credit Card,Refunded,23392.02,0
PAY39DXE41F,O000837,UPI,Paid,101854.08,0
PAYJ9VICM3G,O000838,Net Banking,Paid,2421.57,0
PAY94EVNVMM,O000839,COD,Pending,18494.7,0
PAYKVC7T8T6,O000840,UPI,Paid,25480.48,0
PAYRIEZGI6J,O000841,Credit Card,Paid,96416.98,0
PAYXZQU8BJZ,O000842,Credit Card,Paid,15333.34,0
PAYY8KYW2P0,O000843,Net Banking,Paid,19641.53,0
PAYZR514JLH,O000844,UPI,Paid,9912.9,0
PAYCW8R69D3,O000845,Wallet,Paid,23637.21,0
PAY41QSX30T,O000846,UPI,Paid,1701.41,0
PAYQ81MBWCG,O000847,Credit Card,Paid,50298.97,0
PAYH5S0IPLW,O000848,UPI,Paid,6899.51,0
PAYRTHFHLAC,O000849,Wallet,Paid,4862.29,0
PAYMMF62547,O000850,Debit Card,Paid,17873.58,0
PAYMZXCBZT9,O000851,Debit Card,Paid,21505.55,0
PAYBR2RESD0,O000852,Credit Card,Paid,1431.14,0
PAYUUSASUB7,O000853,UPI,Paid,36848.09,0
PAYHTWD0H6I,O000854,Credit Card,Paid,15623.32,0
PAYAOGRUOCG,O000855,Credit Card,Refunded,80477.95,0
PAYUAE0CQIK,O000856,UPI,Paid,13548.05,0
PAYK3VVWEFC,O000857,Wallet,Paid,14459.77,0
PAY1P0W0S3J,O000858,Net Banking,Paid,33382.89,0
PAY4ARUCVJG,O000859,Debit Card,Pending,3544.26,0
PAYLYXCRHY9,O000860,UPI,Paid,25608.62,0
PAY24UUTBLB,O000861,UPI,Paid,53956.51,0
PAYK6HD6WPB,O000862,Debit Card,Paid,772.27,0
PAYMDYCL8H1,O000863,Debit Card,Refunded,16112.8,0
PAY8YGINH1M,O000864,Debit Card,Refunded,35641.05,0
PAYTVETN3GU,O000865,COD,Paid,1606.44,0
PAYJS4OSKOX,O000866,Credit Card,Paid,147066.54,0
PAYTJPIWTUX,O000867,COD,Refunded,29557.29,0
PAYDP887FGE,O000868,UPI,Paid,11444.59,0
PAYSC34AET3,O000869,Net Banking,Paid,81819.35,0
PAY8F16EK79,O000870,UPI,Paid,28622.2,0
PAYHB82CM04,O000871,COD,Refunded,17860.44,0
PAYJ35FPZQW,O000872,COD,Paid,83562.57,0
PAY7ESJ7A8F,O000873,UPI,Paid,131777.72,0
PAYTEGAVJBS,O000874,Credit Card,Paid,61354.87,0
PAY6E9QYRKO,O000875,UPI,Paid,264984.43,0
PAY0Z8HM3DG,O000876,UPI,Paid,6017.96,0
PAYQC5YALD7,O000877,UPI,Paid,3085.0,0
PAY10Q6FCE1,O000878,Credit Card,Paid,4721.94,0
PAY1V7K3D5O,O000879,Net Banking,Paid,18316.44,0
PAYTW4GRX40,O000880,Debit Card,Paid,58051.05,0
PAY49RRJW2J,O000881,UPI,Paid,27283.92,0
PAYY564CL1G,O000882,Net Banking,Paid,3322.78,0
PAYPYR93DZO,O000883,UPI,Paid,6032.98,0
