customer_id,region,state,city,gender,age_bracket,signup_source,first_order_date
C00372,East,West Bengal,New Delhi,Prefer not to say,25-34,Email,2024-03-19
C00373,North,Uttar Pradesh,Indore,Male,25-34,Paid Search,2024-04-21
C00374,North,West Bengal,Vadodara,Female,55-64,Social,2024-06-10
C00375,South,Delhi,Indore,Male,18-24,Email,2024-12-27
C00376,East,Punjab,Lucknow,Other,35-44,Organic,2024-12-25
C00377,West,Maharashtra,Bengaluru,Prefer not to say,18-24,Referral,2024-12-29
C00378,West,Tamil Nadu,Hyderabad,Male,35-44,Paid Search,2024-07-01
C00379,East,Uttar Pradesh,Coimbatore,Female,55-64,Referral,2024-03-21
C00380,West,West Bengal,Mumbai,Female,18-24,Organic,2024-06-08
C00381,East,Rajasthan,Chennai,Prefer not to say,25-34,Social,2024-06-07
C00382,West,Madhya Pradesh,Chandigarh,Other,18-24,Paid Search,2024-04-02
C00383,North,Maharashtra,Chandigarh,Other,45-54,Referral,2024-01-18
C00384,West,Tamil Nadu,Vadodara,Other,25-34,Referral,2024-04-20
C00385,North,Maharashtra,Patna,Male,18-24,Referral,2024-02-28
C00386,West,West Bengal,Surat,Female,18-24,Paid Search,2024-05-09
C00387,East,West Bengal,Indore,Male,45-54,Organic,2024-05-19
C00388,North,Gujarat,Ahmedabad,Female,25-34,Social,
C00389,South,Uttar Pradesh,Mysuru,Other,35-44,Social,2024-06-03
C00390,South,Gujarat,Hyderabad,Female,35-44,Paid Search,2025-02-02
C00391,South,Tamil Nadu,Lucknow,Male,25-34,Organic,2024-11-24
C00392,North,Madhya Pradesh,Hyderabad,Male,25-34,Email,2024-01-12
C00393,West,Punjab,Pune,Prefer not to say,35-44,Paid Search,2024-07-09
C00394,Central,Kerala,Surat,Other,25-34,Email,2024-01-31
C00395,South,Bihar,Kochi,Prefer not to say,18-24,Paid Search,2024-07-20
C00396,West,Maharashtra,Pune,Other,35-44,Social,2024-02-25
C00397,Central,Punjab,Lucknow,Female,18-24,Referral,2025-08-04
C00398,North,Gujarat,Mysuru,Other,55-64,Paid Search,2025-04-24
C00399,North,Rajasthan,Bhubaneswar,Female,35-44,Email,2025-05-08
C00400,North,Gujarat,Indore,Female,35-44,Organic,2024-03-16
C00401,Central,Madhya Pradesh,Vadodara,Prefer not to say,35-44,Social,2024-08-09
C00402,Central,Rajasthan,Surat,Female,25-34,Social,2024-01-17
C00403,South,Rajasthan,Surat,Other,55-64,Email,2024-01-26
C00404,Central,Madhya Pradesh,Pune,Male,25-34,Organic,2024-12-13
C00405,North,Karnataka,Bhubaneswar,Other,65+,Referral,2024-02-04
C00406,Central,Haryana,Chennai,Male,18-24,Email,2024-04-27
C00407,West,Karnataka,Jaipur,Prefer not to say,45-54,Paid Search,2024-01-23
C00408,Central,Uttar Pradesh,Mysuru,Male,35-44,Paid Search,2024-03-19
C00409,East,Gujarat,Gurugram,Prefer not to say,18-24,Organic,2024-12-22
C00410,Central,West Bengal,Kochi,Female,45-54,Organic,2025-05-21
C00411,North,Punjab,Kochi,Other,25-34,Paid Search,2024-06-21
C00412,West,Maharashtra,Coimbatore,Other,35-44,Email,2025-01-19
C00413,South,Telangana,Vadodara,Other,25-34,Organic,2024-03-24
C00414,South,Maharashtra,Surat,Other,35-44,Paid Search,2024-04-21
C00415,South,Telangana,Chandigarh,Female,25-34,Paid Search,2024-01-30
C00416,West,Telangana,Coimbatore,Other,18-24,Organic,2024-05-04
C00417,Central,Bihar,Hyderabad,Female,25-34,Paid Search,2024-09-17
C00418,Central,Kerala,Patna,Other,55-64,Organic,2024-09-04
C00419,East,Karnataka,Gurugram,Male,35-44,Social,2025-07-02
C00420,West,Delhi,Kochi,Male,18-24,Social,2024-03-23
C00421,South,Delhi,Hyderabad,Female,18-24,Email,2024-04-08
C00422,Central,Telangana,New Delhi,Female,18-24,Paid Search,2024-05-26
C00423,Central,Kerala,Kochi,Male,18-24,Offline,2024-06-03
C00424,South,Madhya Pradesh,Chandigarh,Male,35-44,Paid Search,2025-05-07
C00425,South,Tamil Nadu,Vadodara,Prefer not to say,18-24,Social,2024-12-11
C00426,East,Karnataka,Patna,Male,25-34,Email,2024-10-08
C00427,East,Rajasthan,Vadodara,Prefer not to say,25-34,Organic,2024-01-27
C00428,South,Delhi,Coimbatore,Other,18-24,Paid Search,2024-06-09
C00429,South,Punjab,Pune,Other,35-44,Organic,2024-04-02
C00430,West,Kerala,Surat,Prefer not to say,45-54,Paid Search,2024-06-29
C00431,West,Punjab,Indore,Prefer not to say,35-44,Paid Search,2024-02-23
C00432,Central,Tamil Nadu,Kolkata,Male,25-34,Paid Search,2024-05-19
C00433,North,Bihar,Lucknow,Prefer not to say,18-24,Organic,2024-01-21
C00434,Central,Bihar,Gurugram,Female,45-54,Email,2025-01-27
C00435,North,Haryana,Mysuru,Other,25-34,Organic,2024-02-07
C00436,East,Maharashtra,Ahmedabad,Prefer not to say,35-44,Paid Search,2024-03-19
C00437,South,Odisha,Mysuru,Prefer not to say,18-24,Organic,2024-02-24
C00438,West,Maharashtra,Jaipur,Other,35-44,Social,2024-02-28
C00439,West,Odisha,Bengaluru,Female,18-24,Organic,2024-05-13
C00440,East,West Bengal,Mysuru,Male,25-34,Social,2024-06-12
C00441,East,West Bengal,Chennai,Male,18-24,Organic,2024-08-14
C00442,North,Karnataka,Kochi,Other,45-54,Organic,2024-07-06
C00443,South,Punjab,Hyderabad,Female,35-44,Organic,2024-04-04
C00444,South,Telangana,Pune,Prefer not to say,18-24,Organic,2024-01-11
C00445,North,Rajasthan,Vadodara,Female,35-44,Referral,2024-07-27
C00446,South,Karnataka,Lucknow,Male,45-54,Paid Search,2024-01-28
C00447,Central,Uttar Pradesh,Vadodara,Prefer not to say,35-44,Organic,2024-11-14
C00448,South,Maharashtra,Indore,Other,25-34,Email,2024-07-01
C00449,South,Maharashtra,Mumbai,Prefer not to say,18-24,Organic,2024-03-11
C00450,West,Kerala,Vadodara,Female,25-34,Organic,
C00451,Central,Maharashtra,Pune,Female,25-34,Paid Search,2025-03-26
C00452,Central,Kerala,Mysuru,Male,25-34,Email,2024-01-10
C00453,East,Haryana,Hyderabad,Prefer not to say,45-54,Organic,
C00454,East,Karnataka,Vadodara,Male,25-34,Organic,
C00455,South,Madhya Pradesh,Patna,Female,35-44,Organic,
C00456,North,Uttar Pradesh,Gurugram,Female,35-44,Paid Search,2024-02-18
C00457,North,West Bengal,Pune,Prefer not to say,35-44,Paid Search,
C00458,North,Gujarat,Lucknow,Other,25-34,Email,2024-05-31
C00459,East,Punjab,Chennai,Male,45-54,Organic,2024-07-06
C00460,Central,Haryana,New Delhi,Other,45-54,Paid Search,2024-07-22
C00461,East,Tamil Nadu,Mumbai,Other,55-64,Referral,2024-02-07
C00462,West,Bihar,Ahmedabad,Prefer not to say,25-34,Organic,2024-02-11
C00463,South,Kerala,Ahmedabad,Female,25-34,Paid Search,2024-04-30
C00464,North,Haryana,Bhubaneswar,Other,35-44,Organic,
C00465,South,Delhi,Mumbai,Female,18-24,Referral,2024-04-15
C00466,Central,Gujarat,Indore,Prefer not to say,65+,Paid Search,2024-01-03
C00467,West,Bihar,Coimbatore,Other,18-24,Organic,2024-11-02
C00468,East,Karnataka,Kolkata,Other,18-24,Email,
C00469,East,Bihar,Mumbai,Other,18-24,Paid Search,2024-06-30
C00470,West,Maharashtra,Gurugram,Prefer not to say,25-34,Paid Search,2024-01-04
C00471,West,Haryana,Bhubaneswar,Other,35-44,Referral,2024-09-08
C00472,West,Tamil Nadu,Pune,Other,25-34,Organic,2024-04-11
C00473,East,Odisha,Mysuru,Female,18-24,Email,2024-10-29
C00474,North,Haryana,Patna,Prefer not to say,45-54,Paid Search,2024-11-12
C00475,Central,Madhya Pradesh,Ahmedabad,Other,35-44,Social,2024-06-22
C00476,North,Gujarat,New Delhi,Other,18-24,Email,2024-12-06
C00477,East,Kerala,Indore,Prefer not to say,25-34,Paid Search,2024-10-09
C00478,South,Madhya Pradesh,Patna,Prefer not to say,35-44,Organic,2025-04-08
C00479,North,Gujarat,Bhubaneswar,Other,18-24,Social,2024-03-18
C00480,East,Madhya Pradesh,Patna,Female,18-24,Social,2024-01-21
C00481,East,Maharashtra,Chandigarh,Male,25-34,Paid Search,2025-06-23
C00482,Central,Karnataka,Hyderabad,Prefer not to say,25-34,Organic,2024-05-22
C00483,North,Karnataka,Hyderabad,Male,35-44,Organic,
C00484,East,Punjab,Gurugram,Prefer not to say,35-44,Paid Search,2024-01-26
C00485,Central,Madhya Pradesh,Mumbai,Male,35-44,Email,2025-08-09
C00486,East,Kerala,Bhubaneswar,Other,35-44,Organic,2024-06-23
C00487,Central,Rajasthan,Chennai,Male,18-24,Organic,2025-04-22
C00488,West,Uttar Pradesh,Gurugram,Other,35-44,Organic,2024-02-26
C00489,South,Kerala,Lucknow,Female,25-34,Paid Search,2024-04-14
C00490,West,Karnataka,Ahmedabad,Prefer not to say,25-34,Referral,2025-07-16
C00491,North,Odisha,Coimbatore,Other,18-24,Organic,
C00492,West,Punjab,Lucknow,Male,35-44,Paid Search,2024-02-27
C00493,West,Madhya Pradesh,Indore,Male,35-44,Paid Search,2024-01-14
C00494,North,Maharashtra,Hyderabad,Prefer not to say,25-34,Referral,2024-02-29
C00495,North,Tamil Nadu,Bhubaneswar,Other,45-54,Social,2024-02-24
C00496,North,Kerala,Gurugram,Other,25-34,Paid Search,2024-04-12
C00497,South,Odisha,Indore,Male,25-34,Organic,2024-01-25
C00498,Central,Punjab,Gurugram,Male,55-64,Organic,2024-08-03
C00499,South,Maharashtra,Kolkata,Male,55-64,Paid Search,2024-10-31
C00500,North,Punjab,Pune,Other,25-34,Paid Search,2024-02-10
C00501,East,Uttar Pradesh,Surat,Prefer not to say,45-54,Social,2024-04-10
C00502,South,Punjab,Coimbatore,Female,45-54,Social,2024-06-18
C00503,West,Maharashtra,Indore,Prefer not to say,35-44,Referral,2024-03-12
C00504,West,Uttar Pradesh,Patna,Female,25-34,Paid Search,2024-01-26
C00505,North,Tamil Nadu,Kochi,Prefer not to say,25-34,Offline,2025-04-24
C00506,East,Rajasthan,Mysuru,Male,55-64,Organic,2025-05-27
C00507,Central,Odisha,Coimbatore,Male,35-44,Email,2024-05-21
C00508,West,Punjab,Hyderabad,Female,25-34,Paid Search,2024-12-05
C00509,Central,Bihar,New Delhi,Male,55-64,Organic,2024-08-18
C00510,South,Telangana,Ahmedabad,Other,35-44,Organic,2024-06-01
C00511,East,Odisha,Jaipur,Other,55-64,Offline,2024-01-01
C00512,East,Bihar,Chennai,Male,55-64,Paid Search,2024-01-11
C00513,East,Kerala,Coimbatore,Male,45-54,Referral,2024-05-15
C00514,Central,Kerala,Indore,Female,25-34,Referral,2024-09-17
C00515,Central,Uttar Pradesh,Ahmedabad,Male,18-24,Paid Search,2024-01-24
C00516,Central,Tamil Nadu,Vadodara,Other,25-34,Organic,2024-10-20
C00517,North,Bihar,Surat,Female,18-24,Social,2024-10-06
C00518,Central,Maharashtra,Mumbai,Other,25-34,Social,2025-06-04
C00519,Central,Kerala,Kolkata,Prefer not to say,18-24,Organic,2024-08-02
C00520,West,Madhya Pradesh,Bengaluru,Other,35-44,Referral,2024-07-08
C00521,West,Kerala,Indore,Male,25-34,Social,2024-02-10
C00522,East,Punjab,Chandigarh,Prefer not to say,55-64,Social,2024-11-06
C00523,South,Maharashtra,Mumbai,Prefer not to say,25-34,Organic,2024-06-13
C00524,West,West Bengal,Pune,Male,45-54,Organic,2024-09-03
C00525,South,Gujarat,Vadodara,Other,45-54,Paid Search,2024-03-26
C00526,East,Bihar,Kochi,Prefer not to say,55-64,Referral,2024-04-05
C00527,Central,Tamil Nadu,Gurugram,Female,65+,Organic,2024-08-17
C00528,West,Gujarat,Jaipur,Female,45-54,Paid Search,2024-02-13
C00529,South,Telangana,Bhubaneswar,Male,25-34,Social,2024-10-04
C00530,East,Maharashtra,Mumbai,Prefer not to say,45-54,Offline,2024-06-20
C00531,West,Bihar,Vadodara,Male,45-54,Paid Search,2024-02-14
C00532,East,Bihar,Ahmedabad,Other,25-34,Social,2024-10-25
C00533,West,Delhi,Ahmedabad,Prefer not to say,25-34,Organic,2024-03-10
C00534,West,Rajasthan,Indore,Female,25-34,Organic,2024-05-01
C00535,Central,Maharashtra,Chandigarh,Prefer not to say,25-34,Organic,
C00536,Central,Delhi,Kolkata,Other,18-24,Organic,
C00537,East,Karnataka,Mumbai,Prefer not to say,65+,Paid Search,2024-10-27
C00538,East,Madhya Pradesh,Pune,Female,25-34,Social,2024-03-23
C00539,West,Bihar,New Delhi,Male,25-34,Email,2024-08-05
C00540,East,Odisha,Lucknow,Prefer not to say,45-54,Organic,2024-12-19
C00541,West,Gujarat,Mumbai,Female,25-34,Referral,2024-10-22
C00542,South,Madhya Pradesh,Coimbatore,Other,55-64,Paid Search,2024-11-24
C00543,North,Uttar Pradesh,Indore,Prefer not to say,35-44,Organic,2024-07-12
C00544,Central,Uttar Pradesh,Bhubaneswar,Other,65+,Organic,2024-02-04
C00545,Central,Bihar,Vadodara,Female,55-64,Social,2024-06-19
C00546,West,Tamil Nadu,New Delhi,Other,35-44,Paid Search,2024-03-03
C00547,Central,Punjab,Kochi,Other,25-34,Organic,2025-04-02
C00548,South,Punjab,Hyderabad,Prefer not to say,25-34,Organic,2024-04-15
C00549,North,Uttar Pradesh,Mumbai,Female,45-54,Organic,2024-04-11
C00550,West,Tamil Nadu,Kochi,Prefer not to say,18-24,Email,2025-08-04
C00551,Central,Tamil Nadu,Vadodara,Male,55-64,Email,2024-01-11
C00552,East,Gujarat,Vadodara,Male,65+,Organic,2024-03-13
C00553,East,West Bengal,Vadodara,Other,25-34,Social,2024-05-11
C00554,Central,Uttar Pradesh,Mysuru,Prefer not to say,35-44,Organic,2024-01-24
C00555,East,Haryana,Surat,Prefer not to say,45-54,Organic,2024-05-13
C00556,East,Bihar,Bengaluru,Other,25-34,Paid Search,2024-11-28
C00557,West,Kerala,New Delhi,Other,35-44,Paid Search,2024-04-22
C00558,Central,Punjab,Bengaluru,Prefer not to say,18-24,Referral,
C00559,Central,Telangana,Surat,Male,25-34,Organic,2024-01-05
C00560,Central,Haryana,Mumbai,Prefer not to say,55-64,Email,2024-04-29
C00561,Central,Tamil Nadu,Mysuru,Prefer not to say,45-54,Referral,2024-08-29
C00562,North,Tamil Nadu,Jaipur,Female,35-44,Paid Search,2024-05-22
C00563,West,Delhi,Bengaluru,Other,18-24,Paid Search,2024-10-11
C00564,West,West Bengal,Hyderabad,Male,25-34,Organic,2024-02-06
C00565,Central,West Bengal,Mysuru,Prefer not to say,35-44,Paid Search,2024-10-17
C00566,South,Bihar,Mumbai,Male,18-24,Organic,2025-06-24
C00567,West,Uttar Pradesh,Kochi,Prefer not to say,35-44,Organic,2025-08-06
C00568,West,Gujarat,Ahmedabad,Other,45-54,Paid Search,2024-12-25
C00569,East,Uttar Pradesh,Gurugram,Prefer not to say,25-34,Paid Search,2024-12-29
C00570,East,Delhi,Jaipur,Other,45-54,Organic,2024-01-31
C00571,East,Delhi,Indore,Male,35-44,Paid Search,2024-10-13
C00572,East,Haryana,Pune,Prefer not to say,25-34,Referral,2024-04-19
C00573,East,Gujarat,Coimbatore,Other,45-54,Social,2024-07-31
C00574,Central,Maharashtra,Surat,Prefer not to say,45-54,Referral,2024-06-12
C00575,East,Odisha,Chandigarh,Male,35-44,Referral,2025-03-28
C00576,East,Telangana,Mumbai,Female,35-44,Social,2024-02-08
C00577,East,Gujarat,Bhubaneswar,Prefer not to say,35-44,Social,2024-03-25
C00578,Central,Delhi,Kolkata,Other,18-24,Referral,2025-07-20
C00579,East,Odisha,Coimbatore,Male,45-54,Organic,2024-11-11
C00580,Central,Maharashtra,Vadodara,Male,45-54,Organic,2024-10-22
C00581,Central,Delhi,Mumbai,Male,25-34,Social,
C00582,North,Kerala,Jaipur,Female,18-24,Referral,2024-09-29
C00583,West,West Bengal,Kochi,Female,45-54,Paid Search,2024-10-03
C00584,North,Kerala,Hyderabad,Male,18-24,Organic,2024-03-16
C00585,West,West Bengal,Pune,Male,35-44,Offline,2025-08-03
C00586,East,Punjab,Indore,Other,35-44,Organic,2024-05-17
C00587,North,Kerala,Mumbai,Male,35-44,Paid Search,2024-03-21
C00588,South,Uttar Pradesh,Mumbai,Prefer not to say,45-54,Organic,2024-09-22
C00589,North,Odisha,Ahmedabad,Prefer not to say,45-54,Paid Search,2024-03-23
C00590,South,Punjab,Pune,Other,55-64,Organic,2025-08-13
C00591,North,Odisha,Mumbai,Other,35-44,Email,2024-02-05
C00592,North,Madhya Pradesh,Vadodara,Other,18-24,Email,
C00593,Central,Telangana,Bhubaneswar,Prefer not to say,35-44,Organic,2025-05-22
C00594,Central,Odisha,Hyderabad,Prefer not to say,25-34,Social,2025-07-19
C00595,North,Telangana,Kolkata,Other,18-24,Paid Search,2024-08-07
C00596,East,Tamil Nadu,Bhubaneswar,Male,25-34,Social,2024-02-04
C00597,East,Karnataka,Kochi,Male,18-24,Referral,2024-03-17
C00598,West,Tamil Nadu,Vadodara,Prefer not to say,65+,Email,
C00599,North,Uttar Pradesh,Kochi,Prefer not to say,45-54,Organic,2024-03-25
C00600,South,Kerala,New Delhi,Male,45-54,Organic,2024-04-20
C00601,South,Rajasthan,Kochi,Female,18-24,Organic,2025-03-30
C00602,South,Telangana,Chandigarh,Prefer not to say,25-34,Referral,2024-03-29
C00603,East,Punjab,Lucknow,Other,35-44,Paid Search,2024-02-08
C00604,North,Madhya Pradesh,Surat,Other,25-34,Offline,2024-07-13
C00605,South,Kerala,Gurugram,Female,25-34,Paid Search,2024-03-24
C00606,West,Kerala,New Delhi,Other,18-24,Referral,2024-05-13
C00607,Central,Tamil Nadu,Chandigarh,Other,35-44,Organic,2024-06-01
C00608,East,Haryana,New Delhi,Other,18-24,Social,2024-07-31
C00609,South,Madhya Pradesh,Jaipur,Male,35-44,Organic,2024-09-15
C00610,West,Rajasthan,Hyderabad,Other,55-64,Organic,2025-04-02
C00611,West,West Bengal,Coimbatore,Male,25-34,Email,2024-02-21
C00612,Central,Punjab,Jaipur,Female,25-34,Social,2024-07-03
C00613,Central,Uttar Pradesh,Bhubaneswar,Other,25-34,Organic,2025-01-28
C00614,North,Maharashtra,Surat,Female,65+,Paid Search,2024-01-13
C00615,Central,Bihar,Coimbatore,Male,55-64,Organic,2024-04-07
C00616,South,Madhya Pradesh,Coimbatore,Male,25-34,Organic,2024-05-03
C00617,West,Gujarat,Mysuru,Female,35-44,Organic,2024-01-31
C00618,Central,Kerala,Kolkata,Prefer not to say,45-54,Paid Search,2024-12-13
C00619,West,Maharashtra,Mysuru,Female,55-64,Organic,2024-04-15
C00620,Central,Rajasthan,Hyderabad,Prefer not to say,45-54,Referral,2024-04-29
C00621,North,Rajasthan,Surat,Prefer not to say,45-54,Referral,2024-04-25
C00622,North,Kerala,Indore,Prefer not to say,45-54,Social,
C00623,South,Telangana,Bengaluru,Female,18-24,Organic,2025-02-06
C00624,East,Karnataka,Patna,Female,55-64,Social,2024-04-21
C00625,North,Uttar Pradesh,Mumbai,Prefer not to say,45-54,Paid Search,2024-10-20
C00626,West,Karnataka,Indore,Male,18-24,Organic,2024-10-08
C00627,West,Punjab,Hyderabad,Other,35-44,Paid Search,2024-02-08
C00628,West,Odisha,Chandigarh,Prefer not to say,25-34,Paid Search,2024-07-04
C00629,Central,West Bengal,Chennai,Male,18-24,Paid Search,2025-02-05
C00630,North,Kerala,Gurugram,Male,25-34,Referral,2025-04-09
C00631,Central,Uttar Pradesh,Chandigarh,Male,25-34,Paid Search,2024-01-07
C00632,North,Haryana,Jaipur,Female,18-24,Organic,2024-07-08
C00633,Central,Telangana,Bhubaneswar,Prefer not to say,25-34,Paid Search,2024-07-08
C00634,South,Uttar Pradesh,Chandigarh,Male,35-44,Organic,2024-03-23
C00635,South,Rajasthan,Gurugram,Other,35-44,Referral,
C00636,North,Delhi,New Delhi,Prefer not to say,45-54,Organic,2025-01-20
C00637,South,Madhya Pradesh,Bengaluru,Male,25-34,Organic,2025-01-24
C00638,Central,Maharashtra,New Delhi,Female,25-34,Offline,
C00639,North,Rajasthan,Vadodara,Male,18-24,Paid Search,
C00640,West,Haryana,Mumbai,Prefer not to say,35-44,Social,2024-11-20
C00641,South,Delhi,Coimbatore,Female,35-44,Organic,2024-03-02
C00642,East,Tamil Nadu,Mysuru,Male,25-34,Paid Search,2024-02-09
C00643,East,Bihar,Surat,Other,18-24,Organic,2024-03-21
C00644,South,Delhi,Indore,Male,18-24,Organic,2024-10-22
C00645,East,West Bengal,Indore,Female,25-34,Organic,2025-02-05
C00646,South,Uttar Pradesh,Surat,Prefer not to say,35-44,Social,2024-12-07
C00647,North,Uttar Pradesh,Pune,Other,45-54,Organic,2025-03-02
C00648,Central,Kerala,Chandigarh,Other,18-24,Organic,2024-04-08
C00649,West,Haryana,Patna,Male,35-44,Social,2024-05-25
C00650,South,Telangana,Chandigarh,Prefer not to say,18-24,Email,2025-04-02
C00651,East,Delhi,Jaipur,Male,18-24,Paid Search,2024-03-11
C00652,North,Punjab,Bhubaneswar,Prefer not to say,35-44,Referral,
C00653,Central,West Bengal,Coimbatore,Male,35-44,Referral,2024-06-06
C00654,East,West Bengal,Jaipur,Male,25-34,Referral,2024-03-22
C00655,West,Gujarat,Chennai,Other,18-24,Email,2024-01-02
C00656,South,Maharashtra,Coimbatore,Female,35-44,Referral,2024-05-27
C00657,Central,Telangana,Chandigarh,Female,25-34,Social,2024-01-28
C00658,South,Bihar,Chennai,Male,35-44,Social,2024-02-23
C00659,East,Rajasthan,Kolkata,Other,18-24,Organic,2024-04-14
C00660,South,Odisha,Bengaluru,Male,25-34,Organic,2024-03-01
C00661,West,Haryana,New Delhi,Male,45-54,Organic,2024-05-07
C00662,South,Haryana,Vadodara,Prefer not to say,65+,Organic,2024-01-14
C00663,Central,Odisha,Jaipur,Other,25-34,Referral,2024-08-23
C00664,West,Punjab,Indore,Prefer not to say,35-44,Paid Search,
C00665,East,Uttar Pradesh,Gurugram,Other,35-44,Social,2024-10-29
C00666,West,Gujarat,Mysuru,Prefer not to say,25-34,Offline,2025-04-03
C00667,East,Maharashtra,Pune,Male,65+,Social,2024-01-02
C00668,West,Gujarat,Kochi,Female,25-34,Social,2024-01-06
C00669,South,Madhya Pradesh,Jaipur,Female,18-24,Organic,2024-01-12
C00670,Central,Telangana,Coimbatore,Prefer not to say,25-34,Paid Search,2024-05-25
C00671,South,Telangana,Hyderabad,Other,45-54,Social,2024-01-24
C00672,Central,Delhi,Chandigarh,Male,45-54,Paid Search,2024-01-05
C00673,East,Rajasthan,Coimbatore,Other,25-34,Organic,2024-03-03
C00674,West,Punjab,Pune,Prefer not to say,65+,Organic,2025-04-12
C00675,South,Tamil Nadu,Gurugram,Male,45-54,Paid Search,2024-02-11
C00676,West,Haryana,Coimbatore,Male,25-34,Social,2024-01-21
C00677,North,Odisha,Coimbatore,Female,25-34,Referral,2024-02-21
C00678,North,Bihar,Chennai,Female,55-64,Paid Search,2024-07-27
C00679,South,West Bengal,Hyderabad,Female,25-34,Paid Search,2025-05-27
C00680,North,Haryana,Hyderabad,Male,55-64,Organic,2024-06-03
C00681,East,Uttar Pradesh,Bhubaneswar,Female,35-44,Social,2024-03-25
C00682,West,Madhya Pradesh,Vadodara,Prefer not to say,35-44,Organic,2024-02-19
C00683,Central,Karnataka,Bengaluru,Prefer not to say,35-44,Email,2024-03-04
C00684,Central,Karnataka,Bengaluru,Other,18-24,Organic,2024-01-28
C00685,North,Uttar Pradesh,Indore,Prefer not to say,65+,Organic,2024-01-18
C00686,North,Punjab,Ahmedabad,Female,45-54,Paid Search,2024-02-25
C00687,South,Uttar Pradesh,Hyderabad,Male,25-34,Referral,2024-02-21
C00688,East,Madhya Pradesh,Mysuru,Other,25-34,Paid Search,2024-02-22
C00689,North,Telangana,Chandigarh,Other,25-34,Paid Search,2024-01-29
C00690,Central,West Bengal,Bhubaneswar,Male,18-24,Paid Search,2024-04-16
C00691,East,Haryana,Jaipur,Female,55-64,Organic,2024-04-01
