session_id,customer_id,session_start,source,medium,campaign_id,device,pages_viewed,duration_seconds,bounced
SESSIYH1JOJ97Z,C00416,2025-04-22,Email,Email,CAM0053,Desktop,7,332,0
SESSD5E52L6J0A,C02919,2024-11-04,Paid Search,CPC,CAM0076,Desktop,1,123,1
SESSZ77LITHU1K,,2024-08-18,Organic,SEO,,Desktop,1,62,1
SESSM1GV9DW0E5,C06952,2025-01-17,Organic,SEO,CAM0041,Desktop,5,114,0
SESSIAWP9MMIF2,,2024-06-03,Organic,SEO,,Desktop,7,476,0
SESST55DIOQXTY,,2024-06-23,Organic,SEO,,Desktop,2,5,1
SESSELCXRS49KQ,,2024-04-24,Email,Email,,Mobile,10,101,0
SESSNAPS18IG6J,C05196,2025-01-24,Direct,Direct,,Mobile,3,133,0
SESSMP65W6WJ7M,C04280,2024-11-06,Organic,SEO,CAM0066,Mobile,3,5,1
SESSZRSACAX0YC,,2024-10-26,Email,Email,CAM0043,Desktop,1,187,1
SESSTV36CM654V,C00960,2024-01-18,Email,Email,,Desktop,4,146,0
SESS071C5O1DEF,C03775,2024-01-12,Affiliate,Affiliate,,Tablet,1,204,1
SESS6G9E5VX39K,,2025-02-07,Referral,Referral,,Mobile,3,246,0
SESSZ2ZZ4285KU,C03204,2024-08-19,Organic,SEO,,Mobile,4,231,0
SESS3NN3CT8XQ7,C06624,2024-10-04,Social,Social,CAM0002,Mobile,1,275,1
SESSH6XCUPYOZZ,C01352,2024-12-18,Organic,SEO,,Desktop,6,165,0
SESSIB8TJTK7W4,,2024-10-29,Direct,Direct,,Desktop,4,21,0
SESSBSUD5NTO3N,,2025-06-24,Organic,SEO,,Mobile,1,347,1
SESSFSL5L8KXTK,C00495,2025-04-14,Affiliate,Affiliate,CAM0029,Mobile,3,135,0
SESSF3ZCZJBZTH,,2024-03-17,Affiliate,Affiliate,,Mobile,1,104,1
SESS9Q1ORBI6GD,C05738,2025-06-04,Social,Social,CAM0032,Mobile,1,62,1
SESS7PZ5Q6R0TW,,2024-01-24,Direct,Direct,,Tablet,4,5,1
SESSI5KJCQG4NT,C03983,2024-01-15,Referral,Referral,,Mobile,1,291,1
SESSNJ3X0D5JEZ,,2025-06-08,Paid Search,CPC,CAM0066,Mobile,1,204,1
SESS2L1SZ9C3Q3,,2024-12-12,Social,Social,,Mobile,1,222,1
SESS1LDE1GZRB4,,2024-06-20,Organic,SEO,,Desktop,1,280,1
SESS61ZS2TOYBU,C04254,2024-11-22,Display,Display,CAM0090,Mobile,1,123,1
SESSSEMTQGGKUF,C07495,2025-04-29,Email,Email,CAM0068,Mobile,5,348,0
SESSIRVF38F2S0,C01358,2025-05-03,Paid Search,CPC,CAM0021,Desktop,1,5,1
SESSCZPI3BJCUE,C06742,2025-04-06,Paid Search,CPC,,Mobile,5,74,0
SESSRN65RSKSHU,C03596,2025-01-12,Paid Search,CPC,,Mobile,3,66,0
SESSJW978CF9LP,,2025-08-10,Organic,SEO,,Desktop,5,227,0
SESSTD64OV85JK,,2024-06-12,Organic,SEO,CAM0096,Desktop,1,201,1
SESSW4MGR4NFIW,C02565,2025-01-06,Organic,SEO,,Mobile,4,200,0
SESSZ7D1M9GO7O,,2025-07-26,Organic,SEO,,Mobile,1,193,1
SESS203AU6XS0H,C02920,2025-02-27,Organic,SEO,,Mobile,5,5,1
SESSI4AYXSI1AJ,,2025-04-21,Direct,Direct,,Desktop,5,136,0
SESSXHS721ODSO,C07282,2025-01-16,Paid Search,CPC,,Desktop,1,166,1
SESSX2CQ07F3M5,,2024-06-03,Direct,Direct,,Mobile,1,141,1
SESSADC2DC2YLG,C03891,2024-09-13,Social,Social,,Tablet,1,471,1
SESSJNPTZ3U02L,C06172,2024-03-08,Social,Social,CAM0052,Mobile,1,174,1
SESS92MTI3PX6B,,2024-12-09,Referral,Referral,,Desktop,7,238,0
SESSM9M2M39V6F,,2024-10-03,Referral,Referral,,Desktop,3,13,1
SESST2LJ17Z77M,C02411,2025-01-25,Organic,SEO,,Mobile,1,209,1
SESS2W0F98M6L3,C06581,2025-03-24,Social,Social,CAM0052,Desktop,1,95,1
SESS8L856CV773,C00901,2024-09-15,Paid Search,CPC,,Mobile,2,472,0
SESS6QNGJTPXDQ,C03174,2024-11-02,Social,Social,,Desktop,6,91,0
SESS3QFJHF465F,C00396,2024-04-04,Referral,Referral,,Desktop,4,111,0
SESSJ3NNXM4AJV,,2025-04-08,Organic,SEO,,Mobile,3,322,0
SESS91DEE4QSGA,,2024-09-02,Organic,SEO,,Mobile,11,48,0
SESSD95WT3A9HW,C07652,2024-07-05,Organic,SEO,CAM0056,Mobile,4,397,0
SESSZKSOZROSBG,C01059,2025-01-07,Referral,Referral,,Mobile,1,277,1
SESSTQNHVTAYMQ,C06337,2025-07-25,Paid Search,CPC,CAM0056,Tablet,3,247,0
SESSVCGM644HYM,,2025-02-09,Paid Search,CPC,CAM0081,Desktop,3,199,0
SESS2SHWIRN7G7,C02720,2025-02-11,Organic,SEO,,Desktop,9,5,1
SESSJIA6LRD2AB,C01897,2024-05-04,Organic,SEO,CAM0021,Mobile,3,272,0
SESSIT7YO4R8ZC,C00576,2024-12-02,Organic,SEO,,Mobile,5,171,0
SESS53AIGMO8Q2,,2024-12-06,Email,Email,,Mobile,7,171,0
SESSIQRRC8WSJJ,C00226,2025-07-16,Organic,SEO,CAM0061,Desktop,6,185,0
SESSJHS26VM6ZN,C06600,2024-06-26,Email,Email,CAM0078,Mobile,2,44,0
SESSCQ1OFP2S3S,,2024-06-18,Affiliate,Affiliate,CAM0024,Mobile,1,218,1
SESS4F96H6I6BS,,2024-02-08,Social,Social,,Mobile,1,5,1
SESSNKEZCHBJIH,,2024-03-09,Paid Search,CPC,CAM0071,Tablet,1,77,1
SESS7BX1H9WOD6,,2024-08-23,Direct,Direct,,Mobile,2,213,0
SESS3W1FLY37Y2,C01878,2025-07-13,Organic,SEO,,Desktop,5,12,1
SESSCZ8X8CSUF1,,2025-01-15,Email,Email,,Mobile,1,312,1
SESS54TGNDEI10,,2024-02-26,Paid Search,CPC,,Mobile,3,22,0
SESS032O7T5QN5,C07875,2024-10-03,Organic,SEO,,Mobile,1,183,1
SESSYHMO592DD2,C01470,2024-04-08,Organic,SEO,CAM0036,Desktop,2,186,0
SESSKJZZ8I54BX,C00934,2025-06-10,Affiliate,Affiliate,,Mobile,5,99,0
SESSWGYIMBA8C9,,2024-11-20,Direct,Direct,,Mobile,3,123,0
SESSZTUFAGXKBL,,2025-04-05,Direct,Direct,,Desktop,1,231,1
SESSRECDB0O9OL,,2024-06-27,Affiliate,Affiliate,CAM0059,Desktop,9,203,0
SESS5RX7MRMQX8,,2025-07-27,Affiliate,Affiliate,CAM0084,Desktop,2,118,0
SESST5J6BZOSWA,C02082,2024-04-28,Organic,SEO,,Desktop,7,317,0
SESSAQVXAHFKT5,,2025-04-13,Direct,Direct,,Desktop,10,137,0
SESS99K17MD61L,,2025-07-02,Direct,Direct,,Mobile,4,290,0
SESSUQ9LEOU3UU,C03815,2025-03-30,Paid Search,CPC,,Desktop,1,111,1
SESSVCWSFPPW4X,,2024-01-26,Organic,SEO,CAM0021,Mobile,10,93,0
SESSWI1MUEE0PR,,2025-05-04,Affiliate,Affiliate,CAM0069,Desktop,7,282,0
SESS0B2HLKKMZM,C03126,2024-01-08,Organic,SEO,CAM0066,Mobile,5,95,0
SESS4MOBZ6UOSS,C01065,2025-05-30,Social,Social,,Mobile,1,261,1
SESS2YJ3U6N5IY,,2025-06-16,Organic,SEO,CAM0011,Desktop,1,5,1
SESSGN03PJGPKE,,2024-05-28,Paid Search,CPC,CAM0001,Mobile,1,63,1
SESS950G7FV7N3,C00469,2025-05-02,Social,Social,,Mobile,4,166,0
SESSXOXLN5A4FN,,2024-01-25,Paid Search,CPC,CAM0081,Mobile,8,144,0
SESSB6II1P2Q7F,C05382,2025-07-08,Paid Search,CPC,CAM0026,Mobile,4,426,0
SESSJSAJYK8IB4,C00620,2025-02-28,Organic,SEO,,Mobile,2,401,0
SESSTVGXWPCZVP,C02872,2024-10-19,Paid Search,CPC,,Desktop,7,314,0
SESSQFXUDK6MAJ,,2024-07-03,Direct,Direct,,Desktop,1,104,1
SESSWZ7O1GK0KU,,2025-07-07,Affiliate,Affiliate,,Desktop,1,229,1
SESSO3Q500HJ5R,,2025-03-06,Paid Search,CPC,,Desktop,3,206,0
SESSETE11IMLTK,C02831,2024-11-12,Social,Social,,Mobile,13,205,0
SESSJUW44GJS37,C07923,2025-02-01,Display,Display,CAM0100,Desktop,2,80,0
SESSTMIRDMXMQI,,2024-11-19,Direct,Direct,,Desktop,2,91,0
SESSCJDLJ10595,C04512,2025-07-18,Organic,SEO,,Desktop,2,5,1
SESSPWPKPWB6NO,,2025-06-29,Affiliate,Affiliate,,Mobile,1,129,1
SESST1QTVH1XG8,,2024-03-16,Referral,Referral,,Mobile,2,108,0
SESSL2670CQZ2G,C06603,2025-04-30,Organic,SEO,CAM0031,Tablet,3,89,0
SESSXBKGFD3N5Q,,2024-03-28,Organic,SEO,,Desktop,2,113,0
SESSQ0MAYQ5VX8,,2024-08-19,Email,Email,CAM0048,Mobile,1,87,1
SESS28MF5BSJLJ,C04424,2024-01-07,Social,Social,,Mobile,5,5,1
SESS90CCL2H1Z0,C03506,2025-07-03,Organic,SEO,,Mobile,1,189,1
SESSAO9SMH4EEK,,2024-02-21,Direct,Direct,,Mobile,6,329,0
SESSU19OYVWFCN,,2025-01-30,Social,Social,CAM0077,Desktop,1,115,1
SESSSQ6Y7BYPD4,C00252,2024-08-08,Organic,SEO,,Mobile,1,261,1
SESSI7GFKCOV06,C02647,2025-03-03,Paid Search,CPC,CAM0061,Mobile,15,97,0
SESSR8JNCMQSB6,C03313,2024-05-22,Paid Search,CPC,,Mobile,1,214,1
SESSGBCUYS89XS,C06899,2024-12-28,Paid Search,CPC,,Mobile,4,224,0
SESSNTK50GPHP0,C07722,2025-01-16,Paid Search,CPC,,Tablet,7,276,0
SESS5KRNWVWM04,C07342,2025-07-14,Organic,SEO,,Mobile,3,219,0
SESSSSX4X7MZT3,,2024-10-03,Organic,SEO,,Desktop,2,229,0
SESSTPQF0HMQ9Q,,2024-09-27,Paid Search,CPC,,Mobile,1,51,1
SESSL1Q2ZM443X,,2024-01-14,Organic,SEO,,Mobile,1,400,1
SESS987UW3MGZR,,2024-10-24,Direct,Direct,,Mobile,5,91,0
SESS1LT2XTMEP4,C00767,2025-04-08,Referral,Referral,,Mobile,1,351,1
SESSX9VEVT377I,C03099,2025-06-10,Direct,Direct,,Mobile,1,285,1
SESSYNCP42WM6Q,C04632,2024-08-21,Paid Search,CPC,,Tablet,4,34,0
SESS9Z6XPQK56T,,2025-07-28,Direct,Direct,,Mobile,3,353,0
SESSEPWXFYGX4U,C06063,2024-01-27,Organic,SEO,,Mobile,5,90,0
SESSGTR0U4DY36,,2025-04-15,Organic,SEO,CAM0081,Mobile,1,494,1
SESSNFEUEVXVP9,,2024-04-02,Organic,SEO,,Desktop,6,217,0
SESSUTLONJZYCJ,C04994,2024-11-04,Affiliate,Affiliate,,Mobile,2,5,1
SESS79P1LDAM3R,C05138,2024-02-21,Social,Social,,Mobile,1,380,1
SESSMLJNIXU9U3,,2024-11-14,Organic,SEO,,Desktop,4,185,0
SESSKZL5AJRX17,,2024-06-29,Direct,Direct,,Mobile,1,326,1
SESSNK98XFLGCL,,2025-07-22,Paid Search,CPC,,Mobile,10,216,0
SESSQ8PPCLCI8X,,2024-04-29,Paid Search,CPC,CAM0011,Mobile,7,192,0
SESSUGJRC98VSC,,2024-02-12,Email,Email,CAM0073,Mobile,1,289,1
SESS8YSJOKJ9X3,C00733,2024-09-16,Direct,Direct,,Desktop,4,69,0
SESSUGMYK9LSA7,,2024-07-15,Direct,Direct,,Mobile,2,364,0
SESSY6FZJLX6UD,C05861,2024-09-11,Organic,SEO,CAM0091,Mobile,1,352,1
SESS9UI5OYPMAH,C07999,2024-12-01,Organic,SEO,,Mobile,1,105,1
SESSO1GS8FR6QH,,2025-07-06,Social,Social,,Mobile,4,257,0
SESSN1EWLFP8LR,,2025-05-16,Organic,SEO,,Mobile,1,169,1
SESSJFKAHQDL9D,C05603,2024-09-11,Paid Search,CPC,,Mobile,1,32,1
SESS1OV10A2BMG,C00888,2025-05-28,Paid Search,CPC,,Desktop,5,201,0
SESSJNJ66B75CN,C07309,2024-08-29,Paid Search,CPC,,Mobile,1,238,1
SESS4STKAQ97TX,,2024-05-28,Organic,SEO,CAM0081,Mobile,1,218,1
SESS1ZAJ241ULE,,2024-10-25,Direct,Direct,,Mobile,6,210,0
SESSK4X5242LA9,C01633,2025-03-28,Email,Email,CAM0043,Desktop,7,203,0
SESSX48W5I717F,,2025-01-27,Organic,SEO,CAM0011,Desktop,3,391,0
SESSWT5Q95UG7N,,2024-07-30,Referral,Referral,,Mobile,1,343,1
SESS6NNCTVSRR7,C07937,2025-06-21,Direct,Direct,,Desktop,4,254,0
SESS75TDN0QQXU,,2024-05-10,Paid Search,CPC,,Mobile,1,187,1
SESSFYC8PS9RZS,C05904,2024-11-24,Social,Social,,Tablet,1,145,1
SESSXBZBBIBJVU,C05840,2024-09-12,Social,Social,,Mobile,1,231,1
SESSWLPT3E1CV5,C07015,2025-04-23,Paid Search,CPC,,Desktop,5,121,0
SESSSFRVEES948,,2025-07-14,Referral,Referral,,Mobile,1,212,1
SESSQCF2UDSHS3,C02909,2024-03-03,Paid Search,CPC,,Desktop,1,176,1
SESS6FM3KNZKNY,,2024-11-06,Paid Search,CPC,CAM0006,Desktop,1,153,1
SESSCJFKQNRIS5,C06210,2025-02-10,Organic,SEO,CAM0061,Mobile,3,229,0
SESSQH7FX7EYLM,C01713,2024-04-14,Organic,SEO,,Desktop,8,160,0
SESS17TM2I6UC7,,2024-01-15,Email,Email,,Desktop,2,152,0
SESSM077U2O173,C00995,2024-09-15,Organic,SEO,,Mobile,5,181,0
SESS8WYZ0HQ5WJ,,2025-02-15,Email,Email,,Tablet,7,89,0
SESS0NNV0P7WDE,C06663,2024-09-15,Social,Social,,Mobile,2,53,0
SESSX8EWASSLQ2,,2024-09-16,Email,Email,,Mobile,2,141,0
SESSMNG4TIRUIZ,C07680,2024-02-14,Direct,Direct,,Mobile,12,222,0
SESS4942E9Z0BC,,2024-11-26,Referral,Referral,,Desktop,6,271,0
SESSO04OUW4OYB,,2024-06-13,Paid Search,CPC,,Desktop,6,64,0
SESSPIA5IXSTAH,,2024-07-11,Referral,Referral,,Mobile,4,182,0
SESSVY1WKNXUZI,C05826,2025-06-04,Paid Search,CPC,,Mobile,1,249,1
SESSSGJKBP1L47,C00895,2025-02-04,Organic,SEO,,Mobile,4,198,0
SESSQDYNW5LL76,C06074,2025-01-08,Social,Social,,Mobile,6,270,0
SESSHRXVPFORFC,,2024-03-05,Direct,Direct,,Tablet,10,59,0
SESS9IJ9TIHCYT,C07815,2025-01-21,Organic,SEO,,Mobile,6,5,1
SESSJGWNLM4HLR,,2025-05-09,Direct,Direct,,Mobile,8,295,0
SESSTAQ2685V2V,,2025-02-18,Organic,SEO,CAM0081,Mobile,2,250,0
SESS9YMKGDEQ86,,2024-01-30,Paid Search,CPC,,Desktop,1,455,1
SESS6M66YOAC23,C01892,2024-09-22,Paid Search,CPC,,Mobile,1,149,1
SESSE6I3NE510W,,2024-11-23,Organic,SEO,,Tablet,11,269,0
SESS3OEOX9X70N,C00435,2025-05-06,Organic,SEO,,Mobile,4,212,0
SESSPG3GZ6NANR,,2024-08-04,Paid Search,CPC,,Mobile,9,82,0
SESS30C8E3OF8F,,2024-11-15,Organic,SEO,,Mobile,12,192,0
SESSLOPWD7N1G1,C06473,2025-02-02,Direct,Direct,,Mobile,9,277,0
SESSTXC82AVA20,,2024-04-14,Paid Search,CPC,,Desktop,1,166,1
SESS9HCQTWSLQ0,C07686,2024-11-25,Organic,SEO,CAM0061,Tablet,1,229,1
SESSN33R9VRXKD,C07899,2024-02-16,Organic,SEO,,Mobile,7,42,0
SESS0RZ6VJB6MJ,,2024-11-09,Social,Social,,Desktop,4,110,0
SESSRKQWLBS3JB,C00044,2024-05-26,Affiliate,Affiliate,CAM0009,Desktop,1,169,1
SESS018WJAL66H,,2025-04-06,Referral,Referral,,Mobile,1,325,1
SESS4A0WP4L29D,C06029,2025-08-06,Organic,SEO,,Desktop,1,259,1
SESSJ7QXZXESPL,,2025-04-30,Organic,SEO,CAM0061,Mobile,7,157,0
SESSQL6E8YY6U3,C02269,2025-02-13,Organic,SEO,CAM0081,Desktop,1,219,1
SESS3KRG1NOGSW,,2024-01-27,Paid Search,CPC,CAM0066,Desktop,2,161,0
SESSQ6GCEMHQ7X,C02830,2024-01-29,Paid Search,CPC,,Desktop,1,108,1
SESSJCKAW4KPQU,,2024-09-27,Organic,SEO,,Mobile,6,6,1
SESS61R0ND2HV3,,2025-05-15,Organic,SEO,,Mobile,6,171,0
SESSV3Q105377Q,,2024-09-09,Display,Display,,Desktop,1,171,1
SESSWYDE4E2R3M,,2025-01-19,Affiliate,Affiliate,,Mobile,1,92,1
SESSJVPI68G5OL,,2024-02-29,Organic,SEO,CAM0041,Mobile,2,198,0
SESSKROMOLGZSA,C01768,2024-04-16,Organic,SEO,,Desktop,8,169,0
SESS80NG1KJYWB,C04010,2024-08-07,Email,Email,CAM0008,Desktop,2,333,0
SESS7717AQLNH8,C03675,2025-03-16,Paid Search,CPC,,Desktop,9,193,0
SESSBS04W0G20T,C01205,2025-07-17,Affiliate,Affiliate,,Desktop,9,384,0
SESS3JYV579N2Q,,2025-07-25,Paid Search,CPC,,Mobile,5,279,0
SESS0WQGGA7DIH,,2025-06-29,Social,Social,,Desktop,2,327,0
SESSP9QOG85YFS,C07480,2024-04-05,Organic,SEO,CAM0001,Mobile,4,189,0
SESSED01P9E17I,,2024-03-29,Referral,Referral,,Mobile,1,481,1
SESS8998QAEJBO,C05555,2024-08-18,Referral,Referral,,Desktop,1,284,1
SESSOIQOXPE91N,,2024-10-01,Organic,SEO,,Mobile,2,5,1
SESSYGV3Z9M7RV,C05696,2024-09-02,Social,Social,,Mobile,1,5,1
SESS0DK4Q6KXIT,,2024-04-20,Organic,SEO,CAM0081,Mobile,12,101,0
SESS2F3I8UVOYM,C05450,2024-08-21,Paid Search,CPC,,Tablet,1,245,1
SESSF70EENYAMN,C06910,2024-10-04,Referral,Referral,,Desktop,1,238,1
SESS12MBRRPF32,,2025-04-21,Paid Search,CPC,,Mobile,1,165,1
SESSKIC8B9BFNI,C01577,2025-02-20,Referral,Referral,,Mobile,1,109,1
SESSPBDVUDF913,C02052,2024-05-07,Affiliate,Affiliate,,Mobile,1,188,1
SESSKL4VA81FSW,,2024-08-24,Paid Search,CPC,,Tablet,3,175,0
SESSE1VLY5LT38,,2024-05-07,Referral,Referral,,Mobile,3,342,0
SESS8RFTRDWWQG,C04557,2025-01-28,Organic,SEO,,Desktop,1,217,1
SESSH8P8Z7ME7T,,2025-04-19,Organic,SEO,CAM0061,Tablet,8,182,0
SESSOI4W8LFTDC,,2025-01-29,Organic,SEO,,Desktop,6,364,0
SESS1UKSXLISCR,,2024-04-20,Direct,Direct,,Desktop,3,328,0
SESS1K3PU7TSL5,,2024-03-30,Organic,SEO,,Desktop,1,297,1
SESSKL1SKZSVC2,C00992,2024-10-06,Affiliate,Affiliate,,Mobile,3,198,0
SESSNJXYPTCWTR,,2024-11-28,Referral,Referral,,Mobile,1,78,1
SESS8U44UJLGC0,,2024-08-11,Paid Search,CPC,CAM0016,Desktop,1,306,1
SESS0F4FPZM3J3,,2024-04-10,Social,Social,,Mobile,4,163,0
SESSF7YO2ONALV,,2024-05-11,Direct,Direct,,Mobile,1,165,1
SESSJN7AJ9FFNR,,2024-01-13,Direct,Direct,,Tablet,3,122,0
SESS7B65DX5F5L,,2025-04-01,Paid Search,CPC,CAM0046,Tablet,5,210,0
SESSXPRZI7NVKN,C07936,2025-03-16,Organic,SEO,,Mobile,2,106,0
SESSA8ODY7GBWB,,2024-04-07,Email,Email,CAM0058,Desktop,7,186,0
SESSDVQW43NWQO,C01584,2024-04-29,Organic,SEO,,Mobile,2,236,0
SESSS5XT48XOKA,C04414,2024-10-19,Paid Search,CPC,,Mobile,7,220,0
SESSVMBJL31UQD,,2024-01-01,Social,Social,,Tablet,3,223,0
SESSGY04JOAR5Q,,2025-07-25,Email,Email,,Mobile,1,194,1
SESSTWT9MT4NNF,C03723,2024-09-06,Organic,SEO,,Desktop,5,221,0
SESSQG4E7SDMQ6,C00916,2024-05-28,Social,Social,,Mobile,10,18,0
SESS42UH03G4NG,,2025-01-29,Paid Search,CPC,CAM0016,Mobile,1,123,1
SESS2Q05EYEQPL,,2024-02-13,Social,Social,CAM0087,Desktop,1,5,1
SESS0C1R0U3UIG,C00158,2024-02-13,Organic,SEO,CAM0066,Mobile,4,92,0
SESS5V359Q8PR7,C02825,2024-03-18,Direct,Direct,,Mobile,14,92,0
SESSML3FG5ZBLM,,2024-08-13,Organic,SEO,CAM0086,Mobile,2,253,0
SESSK7NYMPNFIV,,2024-06-10,Direct,Direct,,Mobile,1,91,1
SESS4JYAGUXZJT,,2024-09-09,Direct,Direct,,Desktop,1,5,1
SESSW8R0WXBC5R,C00975,2024-05-11,Affiliate,Affiliate,CAM0029,Mobile,5,5,1
SESSKEVYU68WWT,C04373,2025-03-23,Organic,SEO,CAM0026,Mobile,1,267,1
SESSZQRGZ74SE8,,2025-04-18,Direct,Direct,,Desktop,3,56,0
SESSMVAYOVL4YP,,2024-04-18,Organic,SEO,CAM0086,Desktop,2,223,0
SESSD620WFFT8N,C07747,2024-02-04,Organic,SEO,,Mobile,5,71,0
SESSE6GEQAYCR3,C01475,2025-04-11,Paid Search,CPC,CAM0061,Mobile,1,172,1
SESS8Z7SOAITGQ,,2024-10-01,Organic,SEO,CAM0096,Mobile,1,168,1
SESS7M3HSKXPNA,C05642,2024-07-05,Organic,SEO,,Mobile,1,50,1
SESS4KY75ZQ26B,,2024-08-30,Direct,Direct,,Mobile,3,346,0
SESSCHGCD0Q0AQ,,2024-09-20,Direct,Direct,,Desktop,1,80,1
SESSY6IKCJP9DZ,C04337,2025-06-05,Organic,SEO,CAM0086,Mobile,2,397,0
SESSDUFUE3JYLY,,2025-06-24,Paid Search,CPC,,Tablet,3,112,0
SESS18883THZPC,C02488,2024-03-27,Organic,SEO,CAM0056,Desktop,1,274,1
SESSS8WTJP9HZV,C02377,2025-06-18,Display,Display,,Mobile,2,5,1
SESS5JP82MV573,,2024-07-28,Paid Search,CPC,CAM0096,Desktop,8,5,1
SESSO0BCAUV1TV,,2024-02-15,Organic,SEO,CAM0031,Mobile,5,239,0
SESSDMKHQAUEDP,C04408,2025-04-11,Organic,SEO,,Tablet,11,254,0
SESSWCT7EMGC1N,,2025-06-23,Organic,SEO,,Mobile,10,302,0
SESSI5OJHCRY5Z,,2024-01-26,Organic,SEO,,Desktop,5,249,0
SESSICKI9UKASA,C01613,2024-09-22,Paid Search,CPC,,Desktop,2,5,1
SESSIG31VGW0LR,,2024-06-23,Email,Email,,Desktop,2,295,0
SESSG7Q4E2BONG,C02638,2025-05-30,Direct,Direct,,Mobile,2,184,0
SESSBMOY96JEDQ,C02951,2024-11-06,Social,Social,CAM0072,Mobile,3,5,1
SESS67AXDC0WES,,2024-11-17,Organic,SEO,,Mobile,1,5,1
SESSBTTYCC4VQO,,2025-08-01,Organic,SEO,CAM0016,Mobile,1,5,1
SESS0WHB8L8DNP,C07572,2024-05-14,Organic,SEO,,Tablet,1,343,1
SESSANLGACMYHJ,,2024-02-24,Organic,SEO,,Mobile,1,210,1
SESS12S077BWIA,,2025-06-26,Organic,SEO,CAM0006,Mobile,3,258,0
SESS1LEP3NVEC6,,2025-08-08,Social,Social,CAM0057,Desktop,3,112,0
SESSYB4VW99BN2,C06609,2025-06-14,Direct,Direct,,Mobile,1,307,1
SESSCI4UMZ4FD7,,2024-06-04,Organic,SEO,CAM0011,Mobile,4,113,0
SESSUJJXUEKGST,,2024-05-26,Organic,SEO,,Mobile,1,171,1
SESS4C6BBQ1P4U,,2025-04-29,Organic,SEO,CAM0031,Desktop,5,5,1
SESSYWE4L9URBR,C06558,2024-01-20,Organic,SEO,,Desktop,2,244,0
SESSREAX6O6RLN,,2024-09-25,Referral,Referral,,Mobile,16,288,0
SESSSLIAN92FYI,C04515,2024-11-28,Organic,SEO,CAM0096,Desktop,3,275,0
SESSQCW7M8I2BL,C02813,2025-07-08,Social,Social,CAM0062,Mobile,12,318,0
SESSYBX7XUM815,,2025-02-04,Organic,SEO,CAM0021,Mobile,4,271,0
SESS1RAPKTQ522,,2024-11-01,Paid Search,CPC,,Mobile,1,153,1
SESSXYR4DGCA8D,,2024-01-28,Paid Search,CPC,,Mobile,22,181,0
SESS7N0A43S15M,C04609,2025-04-11,Paid Search,CPC,CAM0026,Mobile,5,190,0
SESS86PBYHBI2L,,2024-09-16,Social,Social,,Desktop,4,163,0
SESSXCHLABYVWV,,2025-06-17,Display,Display,CAM0055,Tablet,5,453,0
SESS5PRQCN135W,,2024-04-10,Organic,SEO,,Mobile,5,93,0
SESS6DZB9JR4U1,C03414,2025-07-04,Social,Social,,Mobile,1,79,1
SESS3KGD7FD5IZ,C05563,2024-12-18,Paid Search,CPC,,Mobile,1,233,1
SESSFKWMR0X6IY,C07547,2024-10-26,Display,Display,,Mobile,1,301,1
SESSISZZM3F2T5,C07567,2024-10-22,Affiliate,Affiliate,CAM0039,Desktop,2,36,0
SESS88Y86UJEOE,C07010,2024-12-18,Organic,SEO,,Desktop,1,310,1
SESSIJPTBG8KRF,C03951,2024-05-09,Display,Display,,Desktop,2,166,0
SESSDBQ41H18U3,C05460,2024-06-04,Direct,Direct,,Desktop,26,223,0
SESSJRPUY7PG2C,,2024-03-14,Display,Display,CAM0050,Mobile,2,102,0
SESSHIMHRTXJHQ,C02196,2024-12-07,Direct,Direct,,Mobile,2,230,0
SESS1NKNBX7F44,C04864,2025-04-09,Organic,SEO,,Desktop,1,83,1
SESSSIFH1AXZ3E,,2024-03-30,Direct,Direct,,Mobile,6,366,0
SESSCNO2M88L5W,,2025-08-01,Direct,Direct,,Desktop,11,101,0
SESS27CB3B1P5D,,2025-03-30,Organic,SEO,,Mobile,7,228,0
SESS1QE5QMR6QC,C03101,2024-11-27,Direct,Direct,,Mobile,1,147,1
SESS0IP9LZEKT6,,2024-12-13,Social,Social,CAM0067,Desktop,4,489,0
SESS0M9MPBBGRO,,2024-08-20,Display,Display,,Mobile,1,285,1
SESS289GS3YOZW,,2024-04-11,Social,Social,,Mobile,1,46,1
SESSVEPNEMV8LU,C00640,2025-04-25,Paid Search,CPC,,Mobile,5,144,0
SESS6RTZ31LA1Q,,2024-08-01,Affiliate,Affiliate,,Mobile,1,274,1
SESSCEVN20LJ6F,,2024-04-17,Social,Social,,Mobile,1,172,1
SESSODVBNNI5TC,C00506,2024-06-13,Organic,SEO,,Mobile,1,520,1
SESSTKEA09RES4,C03425,2024-11-30,Organic,SEO,CAM0016,Mobile,1,264,1
SESST4VBGA5DQ4,,2024-03-26,Direct,Direct,,Mobile,5,5,1
SESS8HNY9NT020,,2025-02-27,Organic,SEO,CAM0046,Tablet,1,423,1
SESSWOU6UDVYGN,,2024-12-29,Email,Email,CAM0043,Mobile,1,226,1
SESSZL9CSQWDUK,C00101,2024-02-29,Affiliate,Affiliate,,Mobile,1,371,1
SESSCFQAX6JH0V,C06371,2025-04-26,Organic,SEO,CAM0066,Mobile,1,326,1
SESSO3YUK0O69J,,2024-09-06,Organic,SEO,,Desktop,2,296,0
SESS0XBZYXPIR3,,2025-07-13,Social,Social,,Desktop,4,144,0
SESSUE97QE8U11,C04390,2024-04-26,Organic,SEO,,Mobile,1,148,1
