order_id,customer_id,order_date,channel,device,campaign_id,delivery_days,status,ship_state,ship_city
O000305,C02400,2025-05-05,Mobile App,Mobile,CAM0083,2,Completed,Maharashtra,New Delhi
O000306,C06896,2024-11-15,Mobile App,Desktop,CAM0054,1,Completed,West Bengal,New Delhi
O000307,C05350,2024-01-19,Website,Mobile,,4,Completed,Maharashtra,Indore
O000308,C06414,2024-12-22,Mobile App,Mobile,CAM0057,6,Completed,Odisha,Chandigarh
O000309,C01487,2024-04-26,Website,Mobile,CAM0017,4,Completed,Telangana,Lucknow
O000310,C00913,2024-05-15,Mobile App,Desktop,,5,Completed,West Bengal,Chennai
O000311,C00541,2024-10-22,Website,Mobile,CAM0049,3,Completed,Maharashtra,Surat
O000312,C04734,2025-06-08,Mobile App,Desktop,,5,Completed,Bihar,Mysuru
O000313,C03600,2024-04-10,Website,Mobile,,4,Completed,Delhi,Mumbai
O000314,C04734,2025-01-14,Website,Mobile,,4,Shipped,Punjab,Surat
O000315,C01941,2024-06-03,Website,Mobile,CAM0028,4,Completed,Rajasthan,Gurugram
O000316,C05054,2024-04-14,Mobile App,Tablet,,4,Completed,Punjab,Indore
O000317,C03811,2025-06-09,Website,Desktop,CAM0088,4,Completed,Tamil Nadu,Indore
O000318,C05076,2024-05-07,Website,Mobile,CAM0021,6,Shipped,Bihar,Pune
O000319,C07937,2025-02-04,Mobile App,Mobile,,3,Completed,Delhi,Mysuru
O000320,C00390,2025-07-25,Website,Desktop,,3,Completed,Odisha,Coimbatore
O000321,C02555,2025-06-12,Mobile App,Desktop,CAM0087,1,Returned,Bihar,Kochi
O000322,C04080,2025-07-10,Website,Desktop,,4,Completed,Haryana,Ahmedabad
O000323,C00323,2025-07-03,Website,Desktop,,5,Completed,Delhi,Pune
O000324,C06631,2024-05-03,Mobile App,Mobile,,5,Completed,Haryana,Pune
O000325,C00994,2024-12-25,Website,Mobile,,5,Completed,Telangana,Coimbatore
O000326,C04010,2024-03-04,Marketplace,Desktop,,1,Completed,Kerala,Pune
O000327,C07251,2024-04-11,Mobile App,Mobile,CAM0019,2,Completed,Rajasthan,Bengaluru
O000328,C02520,2025-07-14,Website,Mobile,,4,Completed,Karnataka,Pune
O000329,C07808,2024-10-03,Website,Desktop,,3,Completed,Uttar Pradesh,Coimbatore
O000330,C04124,2024-08-14,Website,Desktop,CAM0036,5,Completed,Odisha,New Delhi
O000331,C07752,2024-01-23,Mobile App,Mobile,CAM0003,3,Shipped,Kerala,Hyderabad
O000332,C04040,2024-03-04,Marketplace,Tablet,,5,Completed,Gujarat,Jaipur
O000333,C06421,2024-06-05,Website,Mobile,CAM0027,5,Completed,Tamil Nadu,Kochi
O000334,C04388,2025-01-24,Website,Mobile,CAM0061,3,Completed,Odisha,New Delhi
O000335,C06603,2024-05-28,Marketplace,Mobile,CAM0023,3,Cancelled,Tamil Nadu,Chennai
O000336,C02450,2024-12-28,Website,Desktop,CAM0057,4,Completed,Punjab,Coimbatore
O000337,C04957,2025-04-08,Mobile App,Mobile,,6,Completed,Bihar,Bengaluru
O000338,C02057,2025-02-02,Website,Mobile,,3,Completed,Uttar Pradesh,Ahmedabad
O000339,C07394,2025-02-08,Mobile App,Desktop,,5,Completed,Punjab,Ahmedabad
O000340,C06338,2024-05-11,Mobile App,Mobile,,3,Shipped,West Bengal,Pune
O000341,C01906,2024-07-15,Website,Mobile,CAM0033,3,Completed,Madhya Pradesh,Surat
O000342,C00857,2024-02-04,Mobile App,Mobile,CAM0010,3,Completed,Karnataka,Vadodara
O000343,C05212,2025-02-23,Website,Desktop,CAM0069,2,Completed,West Bengal,Chandigarh
O000344,C03858,2025-01-11,Marketplace,Desktop,CAM0062,5,Completed,West Bengal,Bengaluru
O000345,C05521,2025-02-02,Website,Mobile,,4,Completed,Tamil Nadu,Coimbatore
O000346,C00216,2024-08-07,Mobile App,Mobile,CAM0036,4,Returned,West Bengal,Gurugram
O000347,C03766,2025-05-31,Mobile App,Desktop,,3,Shipped,Odisha,Kolkata
O000348,C05304,2025-08-05,Website,Mobile,,3,Completed,Uttar Pradesh,Kolkata
O000349,C02629,2024-12-07,Mobile App,Mobile,CAM0058,3,Completed,Bihar,Surat
O000350,C05125,2025-02-19,Website,Tablet,CAM0066,3,Shipped,Kerala,Gurugram
O000351,C07069,2025-03-31,Website,Mobile,,3,Completed,Rajasthan,Chennai
O000352,C00988,2024-10-23,Mobile App,Desktop,,4,Completed,West Bengal,Indore
O000353,C00046,2024-11-26,Website,Desktop,CAM0051,3,Completed,West Bengal,Mysuru
O000354,C02254,2024-12-04,Mobile App,Desktop,,1,Completed,Tamil Nadu,New Delhi
O000355,C04616,2024-10-24,Website,Desktop,,1,Completed,Punjab,Bengaluru
O000356,C07441,2024-11-07,Website,Mobile,,5,Completed,Bihar,Bengaluru
O000357,C07270,2025-08-05,Website,Mobile,,2,Completed,Delhi,Pune
O000358,C02918,2024-02-24,Mobile App,Tablet,,5,Completed,Karnataka,Surat
O000359,C04963,2025-06-17,Website,Mobile,,3,Completed,Bihar,Bengaluru
O000360,C00814,2024-04-14,Mobile App,Mobile,,4,Completed,Rajasthan,Mumbai
O000361,C02351,2024-06-23,Mobile App,Desktop,,3,Completed,Punjab,Jaipur
O000362,C05216,2024-10-20,Website,Mobile,,3,Completed,Rajasthan,Mysuru
O000363,C03138,2025-07-04,Website,Desktop,CAM0091,1,Completed,Punjab,Mumbai
O000364,C00756,2025-01-09,Marketplace,Mobile,CAM0063,4,Completed,Uttar Pradesh,Mysuru
O000365,C04683,2025-03-25,Mobile App,Mobile,,3,Completed,Punjab,Patna
O000366,C00629,2025-03-20,Website,Desktop,,3,Shipped,Odisha,Patna
O000367,C03449,2024-02-29,Website,Tablet,,4,Shipped,Punjab,Surat
O000368,C00432,2025-01-26,Website,Desktop,CAM0061,3,Completed,Delhi,Ahmedabad
O000369,C07316,2025-01-24,Website,Mobile,,3,Completed,Karnataka,Pune
O000370,C00779,2024-07-30,Website,Mobile,,4,Cancelled,Punjab,Mumbai
O000371,C01388,2025-06-18,Marketplace,Tablet,,4,Completed,Madhya Pradesh,Mysuru
O000372,C01582,2024-08-27,Mobile App,Desktop,,5,Completed,Delhi,Lucknow
O000373,C00905,2025-05-02,Marketplace,Mobile,CAM0076,3,Completed,Uttar Pradesh,Lucknow
O000374,C02222,2024-05-01,Website,Desktop,CAM0017,5,Completed,Madhya Pradesh,Hyderabad
O000375,C02651,2024-09-09,Marketplace,Mobile,,5,Completed,Kerala,Patna
O000376,C07293,2024-05-20,Website,Mobile,CAM0024,3,Shipped,Rajasthan,Indore
O000377,C00403,2025-03-27,Mobile App,Mobile,,2,Completed,Uttar Pradesh,Bhubaneswar
O000378,C05165,2024-06-01,Mobile App,Desktop,,2,Cancelled,Bihar,Patna
O000379,C04178,2024-11-03,Website,Mobile,,3,Completed,Odisha,Ahmedabad
O000380,C05411,2025-07-13,Mobile App,Tablet,CAM0091,3,Completed,Madhya Pradesh,Patna
O000381,C01545,2024-11-12,Mobile App,Desktop,,2,Completed,Gujarat,Mumbai
O000382,C00863,2025-06-12,Marketplace,Desktop,,3,Completed,Bihar,Pune
O000383,C06892,2024-10-22,Mobile App,Desktop,,4,Completed,Punjab,Indore
O000384,C00930,2024-12-10,Mobile App,Mobile,,3,Completed,Kerala,Lucknow
O000385,C03150,2025-08-03,Website,Mobile,,4,Shipped,Punjab,Kochi
O000386,C02164,2024-10-08,Marketplace,Mobile,,3,Completed,West Bengal,Kochi
O000387,C05631,2024-07-26,Marketplace,Tablet,,3,Completed,Rajasthan,Hyderabad
O000388,C00091,2025-07-05,Mobile App,Mobile,,1,Completed,West Bengal,Pune
O000389,C03784,2024-04-05,Mobile App,Desktop,CAM0019,3,Completed,West Bengal,Gurugram
O000390,C04868,2025-03-27,Website,Mobile,,4,Returned,Kerala,Lucknow
O000391,C04791,2025-01-07,Website,Mobile,,2,Completed,Maharashtra,Vadodara
O000392,C01711,2024-03-13,Website,Mobile,CAM0013,2,Completed,Uttar Pradesh,Ahmedabad
O000393,C04368,2024-11-28,Website,Desktop,,3,Completed,Uttar Pradesh,New Delhi
O000394,C04729,2025-01-27,Website,Mobile,,6,Completed,Rajasthan,Surat
O000395,C05848,2024-04-15,Website,Desktop,,2,Completed,Telangana,Pune
O000396,C00034,2024-04-10,Mobile App,Mobile,CAM0016,6,Completed,Rajasthan,Surat
O000397,C02092,2024-12-24,Mobile App,Mobile,,3,Completed,Gujarat,Bengaluru
O000398,C06372,2024-11-24,Mobile App,Tablet,,4,Shipped,Bihar,Mumbai
O000399,C02651,2025-01-29,Website,Mobile,,5,Shipped,Delhi,Indore
O000400,C06940,2024-02-04,Mobile App,Mobile,,3,Completed,Gujarat,Hyderabad
O000401,C06466,2024-06-05,Mobile App,Mobile,,3,Cancelled,Punjab,Hyderabad
O000402,C07539,2024-09-29,Website,Desktop,,7,Completed,Karnataka,Ahmedabad
O000403,C00958,2025-01-30,Website,Mobile,,4,Completed,West Bengal,Ahmedabad
O000404,C02016,2024-07-25,Mobile App,Tablet,,3,Completed,West Bengal,Vadodara
O000405,C06797,2024-11-01,Marketplace,Mobile,CAM0052,2,Completed,Delhi,Mumbai
O000406,C04213,2025-06-19,Mobile App,Desktop,,3,Completed,Delhi,Hyderabad
O000407,C03867,2025-04-06,Mobile App,Mobile,,4,Completed,Bihar,Chandigarh
O000408,C05080,2024-09-08,Marketplace,Desktop,,3,Completed,Kerala,Lucknow
O000409,C03785,2024-09-23,Mobile App,Mobile,,4,Completed,Gujarat,Ahmedabad
O000410,C05530,2024-07-27,Mobile App,Desktop,,3,Completed,Odisha,Gurugram
O000411,C03573,2025-07-20,Mobile App,Mobile,,5,Completed,Rajasthan,Jaipur
O000412,C03928,2025-06-22,Mobile App,Mobile,CAM0089,5,Completed,Delhi,Bengaluru
O000413,C00106,2025-05-17,Mobile App,Mobile,CAM0085,3,Completed,Madhya Pradesh,Mumbai
O000414,C04093,2025-05-28,Website,Tablet,CAM0082,1,Completed,Rajasthan,Lucknow
O000415,C02020,2025-08-02,Mobile App,Mobile,,4,Completed,Punjab,Mumbai
O000416,C06782,2024-05-27,Mobile App,Mobile,CAM0025,3,Completed,Haryana,Chandigarh
O000417,C01899,2024-03-23,Website,Mobile,,5,Completed,Delhi,Kochi
O000418,C00675,2024-02-11,Mobile App,Tablet,,4,Completed,Maharashtra,Patna
O000419,C06641,2024-06-04,Website,Mobile,CAM0027,4,Completed,Uttar Pradesh,Kochi
O000420,C01280,2025-03-28,Mobile App,Desktop,,5,Completed,Tamil Nadu,Hyderabad
O000421,C00111,2024-10-10,Website,Mobile,,5,Completed,Telangana,Bhubaneswar
O000422,C00994,2024-07-06,Mobile App,Desktop,,4,Completed,West Bengal,Pune
O000423,C06613,2025-04-18,Marketplace,Mobile,,4,Completed,Gujarat,New Delhi
O000424,C03474,2025-05-21,Website,Mobile,,4,Completed,Tamil Nadu,Kochi
O000425,C01526,2024-05-12,Website,Mobile,,3,Completed,Haryana,Coimbatore
O000426,C02102,2024-09-27,Mobile App,Mobile,,4,Completed,Delhi,Pune
O000427,C05541,2024-03-13,Mobile App,Mobile,,4,Completed,Punjab,Surat
O000428,C05120,2025-03-11,Mobile App,Desktop,,4,Shipped,Madhya Pradesh,Bengaluru
O000429,C04532,2024-10-19,Marketplace,Mobile,,4,Completed,Karnataka,Gurugram
O000430,C03993,2025-03-12,Website,Mobile,CAM0074,3,Completed,Bihar,Kolkata
O000431,C01063,2024-02-29,Marketplace,Mobile,,3,Completed,West Bengal,Patna
O000432,C04291,2024-11-22,Website,Tablet,,4,Completed,Madhya Pradesh,Kolkata
O000433,C07238,2024-06-30,Website,Mobile,,4,Completed,Delhi,Hyderabad
O000434,C01926,2025-03-09,Mobile App,Mobile,,5,Completed,Rajasthan,Patna
O000435,C00033,2025-06-02,Website,Mobile,,3,Completed,Delhi,Kolkata
O000436,C06034,2024-03-23,Website,Mobile,,5,Completed,Telangana,Hyderabad
O000437,C06116,2024-01-28,Website,Desktop,CAM0003,4,Completed,Tamil Nadu,Coimbatore
O000438,C06333,2024-09-22,Mobile App,Mobile,,5,Completed,Gujarat,Chandigarh
O000439,C05702,2024-10-09,Website,Desktop,CAM0048,3,Completed,Tamil Nadu,Mysuru
O000440,C07645,2025-01-31,Website,Tablet,CAM0061,5,Completed,Delhi,Bhubaneswar
O000441,C03993,2025-01-17,Website,Mobile,CAM0063,3,Completed,Tamil Nadu,Jaipur
O000442,C02206,2025-08-03,Mobile App,Desktop,,1,Completed,Rajasthan,Ahmedabad
O000443,C00167,2024-11-14,Website,Mobile,,5,Completed,Tamil Nadu,Kochi
O000444,C00979,2024-07-11,Website,Desktop,CAM0032,3,Completed,Punjab,Surat
O000445,C07740,2024-08-14,Mobile App,Mobile,CAM0037,3,Completed,Delhi,New Delhi
O000446,C00751,2025-03-26,Website,Desktop,,5,Completed,Karnataka,Jaipur
O000447,C07279,2024-06-30,Website,Mobile,CAM0026,1,Completed,Punjab,Jaipur
O000448,C07097,2024-11-22,Website,Mobile,CAM0053,4,Completed,Haryana,Pune
O000449,C05065,2024-07-21,Website,Mobile,,2,Completed,Bihar,Mumbai
O000450,C07977,2025-02-05,Website,Desktop,,6,Completed,Karnataka,Coimbatore
O000451,C07320,2025-04-16,Website,Mobile,CAM0077,3,Completed,Haryana,Surat
O000452,C02856,2024-06-27,Mobile App,Mobile,CAM0026,3,Completed,Telangana,Hyderabad
O000453,C07015,2024-01-18,Website,Tablet,,6,Completed,Kerala,Kolkata
O000454,C06010,2025-04-07,Website,Mobile,,4,Completed,Telangana,Mumbai
O000455,C05670,2025-06-29,Website,Desktop,,3,Completed,Delhi,Bhubaneswar
O000456,C02984,2025-02-06,Website,Mobile,,4,Returned,Karnataka,Lucknow
O000457,C06231,2025-01-27,Mobile App,Desktop,,5,Cancelled,Delhi,Kolkata
O000458,C06482,2024-10-26,Website,Mobile,,1,Completed,Delhi,Kolkata
O000459,C07658,2024-12-16,Website,Tablet,CAM0058,3,Completed,Kerala,New Delhi
O000460,C00241,2024-07-05,Mobile App,Mobile,,5,Completed,Kerala,Coimbatore
O000461,C02276,2024-12-12,Marketplace,Mobile,,3,Shipped,Odisha,Mysuru
O000462,C01831,2025-02-12,Website,Desktop,,4,Completed,Delhi,Coimbatore
O000463,C03638,2024-03-11,Website,Desktop,CAM0011,4,Completed,Telangana,Gurugram
O000464,C06079,2024-11-22,Mobile App,Desktop,,3,Completed,West Bengal,Chennai
O000465,C00066,2024-07-30,Website,Tablet,CAM0031,4,Completed,Tamil Nadu,Gurugram
O000466,C02473,2024-11-04,Website,Mobile,,4,Shipped,Kerala,Pune
O000467,C00081,2024-04-17,Mobile App,Mobile,CAM0017,5,Completed,Odisha,Coimbatore
O000468,C02482,2024-06-25,Website,Desktop,,2,Completed,Kerala,Bengaluru
O000469,C05221,2025-03-02,Mobile App,Mobile,,4,Completed,Telangana,Bhubaneswar
O000470,C06213,2025-06-14,Mobile App,Mobile,CAM0090,6,Returned,Delhi,Bhubaneswar
O000471,C02454,2025-02-21,Mobile App,Mobile,CAM0069,4,Completed,Maharashtra,Surat
O000472,C05192,2024-09-04,Website,Desktop,CAM0043,6,Completed,Uttar Pradesh,Gurugram
O000473,C06576,2024-07-27,Website,Desktop,,5,Completed,Punjab,New Delhi
O000474,C01223,2024-08-03,Website,Mobile,,2,Completed,Rajasthan,Patna
O000475,C01429,2025-03-13,Mobile App,Mobile,,3,Completed,Madhya Pradesh,Chandigarh
O000476,C05873,2024-11-06,Website,Mobile,,5,Shipped,Uttar Pradesh,Bengaluru
O000477,C02967,2025-01-17,Website,Mobile,,4,Completed,Odisha,Chandigarh
O000478,C02627,2024-09-27,Mobile App,Mobile,,4,Shipped,Telangana,Gurugram
O000479,C04590,2024-04-30,Mobile App,Mobile,,3,Completed,Bihar,Gurugram
O000480,C01455,2025-02-10,Mobile App,Mobile,CAM0066,2,Completed,Telangana,Indore
O000481,C07726,2024-09-01,Mobile App,Mobile,,4,Completed,Haryana,Hyderabad
O000482,C05736,2024-03-06,Website,Desktop,,4,Completed,Maharashtra,Gurugram
O000483,C04142,2024-08-15,Website,Desktop,,3,Completed,Rajasthan,Coimbatore
O000484,C01412,2024-05-16,Website,Mobile,CAM0024,2,Completed,Punjab,Jaipur
O000485,C06447,2024-07-12,Website,Desktop,,3,Completed,Rajasthan,Vadodara
O000486,C01725,2025-05-03,Website,Mobile,,3,Completed,Kerala,Ahmedabad
O000487,C02898,2025-08-06,Marketplace,Mobile,CAM0100,2,Completed,West Bengal,Indore
O000488,C02108,2024-12-19,Website,Mobile,,2,Completed,Karnataka,Kochi
O000489,C05710,2025-07-09,Website,Tablet,,3,Completed,Delhi,Hyderabad
O000490,C07598,2024-06-05,Mobile App,Mobile,,2,Completed,Kerala,Bhubaneswar
O000491,C00998,2025-04-20,Website,Desktop,,3,Completed,Delhi,Vadodara
O000492,C07552,2024-01-16,Mobile App,Desktop,,4,Completed,West Bengal,Mysuru
O000493,C06717,2024-03-18,Website,Tablet,CAM0011,4,Completed,Uttar Pradesh,Gurugram
O000494,C01662,2024-02-21,Website,Mobile,,5,Completed,Madhya Pradesh,Kolkata
O000495,C04294,2025-05-28,Marketplace,Mobile,CAM0081,3,Completed,Telangana,Hyderabad
O000496,C00710,2025-05-18,Mobile App,Mobile,CAM0083,2,Completed,Uttar Pradesh,Coimbatore
O000497,C03596,2024-03-01,Website,Desktop,CAM0014,3,Completed,Delhi,Surat
O000498,C00553,2024-05-11,Website,Desktop,CAM0022,5,Completed,Karnataka,Jaipur
O000499,C01946,2025-01-16,Website,Mobile,,4,Returned,Madhya Pradesh,Bhubaneswar
O000500,C06015,2025-07-17,Mobile App,Tablet,,1,Completed,Madhya Pradesh,Vadodara
O000501,C00056,2025-06-26,Mobile App,Mobile,CAM0086,3,Completed,Rajasthan,Mysuru
O000502,C02824,2025-02-13,Website,Desktop,,3,Completed,Bihar,Kolkata
O000503,C02016,2024-06-03,Mobile App,Mobile,CAM0023,5,Shipped,Kerala,Kolkata
O000504,C01624,2024-02-20,Website,Mobile,,6,Cancelled,Maharashtra,Gurugram
O000505,C01530,2024-04-04,Website,Tablet,,4,Shipped,Karnataka,Jaipur
O000506,C07656,2025-06-06,Website,Mobile,CAM0090,4,Shipped,Tamil Nadu,New Delhi
O000507,C05432,2025-06-07,Mobile App,Tablet,,2,Returned,Madhya Pradesh,Mysuru
O000508,C04727,2024-12-20,Website,Mobile,,4,Completed,Gujarat,Surat
O000509,C00841,2024-02-14,Website,Desktop,CAM0010,5,Completed,Bihar,Patna
O000510,C03197,2024-07-23,Mobile App,Tablet,,3,Completed,Gujarat,Gurugram
O000511,C00698,2025-03-06,Website,Mobile,,3,Completed,Punjab,Chennai
O000512,C02204,2024-09-12,Website,Mobile,,2,Completed,Kerala,Bengaluru
O000513,C06992,2024-09-04,Website,Tablet,CAM0041,2,Completed,Tamil Nadu,Kochi
O000514,C01388,2025-06-16,Mobile App,Mobile,,4,Completed,Karnataka,Chandigarh
O000515,C07451,2024-02-10,Mobile App,Desktop,CAM0008,3,Completed,West Bengal,Patna
O000516,C00916,2025-04-03,Mobile App,Desktop,CAM0078,3,Completed,Odisha,Mysuru
O000517,C00770,2024-10-03,Mobile App,Mobile,,3,Completed,West Bengal,Mumbai
O000518,C04237,2024-07-13,Website,Mobile,,3,Completed,West Bengal,Bhubaneswar
O000519,C00101,2024-03-11,Mobile App,Mobile,,1,Completed,Delhi,Indore
O000520,C05286,2024-09-26,Mobile App,Tablet,,4,Completed,Rajasthan,Patna
O000521,C01562,2024-11-30,Website,Desktop,,3,Completed,Rajasthan,Chennai
O000522,C00511,2025-08-07,Website,Tablet,,4,Shipped,Bihar,Indore
O000523,C04440,2024-11-03,Mobile App,Mobile,,4,Completed,Bihar,Surat
O000524,C00914,2025-03-02,Website,Tablet,,2,Completed,Madhya Pradesh,Coimbatore
O000525,C05668,2024-07-17,Mobile App,Mobile,CAM0035,2,Completed,West Bengal,Jaipur
O000526,C02310,2024-03-16,Mobile App,Mobile,,3,Completed,Tamil Nadu,Coimbatore
O000527,C01596,2025-06-08,Mobile App,Desktop,CAM0088,2,Completed,Madhya Pradesh,Gurugram
O000528,C07138,2024-08-17,Marketplace,Mobile,,2,Completed,Haryana,Vadodara
O000529,C01462,2024-03-25,Website,Desktop,,5,Completed,Maharashtra,Bengaluru
O000530,C03436,2024-06-10,Website,Desktop,CAM0029,2,Completed,Delhi,Mysuru
O000531,C06443,2025-01-31,Mobile App,Mobile,,3,Completed,Gujarat,Ahmedabad
O000532,C04324,2025-01-05,Mobile App,Mobile,,3,Completed,Telangana,Hyderabad
O000533,C00352,2025-07-16,Mobile App,Desktop,CAM0094,4,Completed,Bihar,Pune
O000534,C03151,2024-08-02,Mobile App,Mobile,,4,Completed,West Bengal,Ahmedabad
O000535,C01580,2024-01-01,Mobile App,Mobile,,2,Shipped,Tamil Nadu,New Delhi
O000536,C07160,2025-01-11,Mobile App,Mobile,,4,Completed,Gujarat,Gurugram
O000537,C03851,2025-02-15,Mobile App,Mobile,,4,Shipped,Madhya Pradesh,Chandigarh
O000538,C00091,2024-07-18,Website,Desktop,,3,Completed,Delhi,Bhubaneswar
O000539,C03236,2024-07-01,Website,Mobile,CAM0026,4,Completed,Telangana,Kolkata
O000540,C04719,2025-02-13,Website,Mobile,,4,Completed,Madhya Pradesh,Patna
O000541,C01345,2025-02-01,Website,Mobile,,4,Shipped,Delhi,Vadodara
O000542,C03534,2024-08-03,Website,Desktop,,5,Completed,Madhya Pradesh,Lucknow
O000543,C02968,2024-12-14,Mobile App,Desktop,,3,Completed,Madhya Pradesh,Kochi
O000544,C02783,2025-08-02,Website,Mobile,,6,Completed,Odisha,Vadodara
O000545,C04414,2024-02-10,Website,Desktop,CAM0009,3,Shipped,Telangana,Bengaluru
O000546,C01367,2024-01-03,Website,Mobile,,5,Completed,Delhi,Coimbatore
O000547,C00014,2024-04-03,Mobile App,Mobile,,1,Completed,Madhya Pradesh,Gurugram
O000548,C01478,2024-02-28,Mobile App,Desktop,CAM0006,4,Completed,Gujarat,Indore
O000549,C06353,2025-02-10,Mobile App,Desktop,,6,Completed,West Bengal,Gurugram
O000550,C01811,2024-01-18,Mobile App,Mobile,,2,Completed,West Bengal,Gurugram
O000551,C02266,2025-05-08,Website,Desktop,CAM0083,3,Completed,Delhi,Chennai
O000552,C05418,2025-05-22,Website,Mobile,,5,Completed,Rajasthan,Mumbai
O000553,C00721,2025-08-08,Mobile App,Mobile,,3,Completed,Uttar Pradesh,Pune
O000554,C05134,2024-11-27,Website,Desktop,,2,Completed,Delhi,Mumbai
O000555,C05241,2024-06-17,Mobile App,Mobile,CAM0028,3,Completed,Karnataka,Hyderabad
O000556,C03705,2024-07-24,Website,Mobile,CAM0031,4,Completed,Haryana,Chennai
O000557,C02202,2025-06-04,Mobile App,Mobile,,2,Shipped,Karnataka,Hyderabad
O000558,C06210,2025-05-19,Marketplace,Mobile,,4,Completed,Haryana,Bhubaneswar
O000559,C02223,2024-12-11,Mobile App,Desktop,,2,Completed,Delhi,Chandigarh
O000560,C07054,2024-10-30,Marketplace,Mobile,,2,Completed,Kerala,Chandigarh
O000561,C00803,2024-04-24,Mobile App,Mobile,CAM0018,6,Completed,Delhi,Ahmedabad
O000562,C00267,2024-03-27,Marketplace,Mobile,,3,Completed,Gujarat,Chandigarh
O000563,C04921,2024-04-04,Website,Mobile,,2,Completed,Kerala,Bhubaneswar
O000564,C00073,2025-03-03,Website,Mobile,,4,Completed,Delhi,Ahmedabad
O000565,C01464,2025-03-25,Website,Mobile,,5,Cancelled,Tamil Nadu,Kolkata
O000566,C07078,2025-06-24,Mobile App,Mobile,,5,Completed,Telangana,Mysuru
O000567,C00655,2024-01-02,Mobile App,Mobile,,4,Completed,Rajasthan,Lucknow
O000568,C00200,2024-03-18,Mobile App,Desktop,CAM0012,2,Completed,Madhya Pradesh,Kolkata
O000569,C05435,2024-11-19,Marketplace,Mobile,,4,Completed,Madhya Pradesh,Chennai
O000570,C05110,2024-04-07,Mobile App,Mobile,,2,Completed,West Bengal,Chandigarh
O000571,C01076,2024-04-19,Website,Mobile,CAM0020,3,Returned,Karnataka,New Delhi
O000572,C00828,2025-04-01,Website,Mobile,,5,Completed,Madhya Pradesh,New Delhi
O000573,C07823,2025-05-02,Website,Desktop,CAM0076,2,Completed,Karnataka,Vadodara
O000574,C00432,2025-01-05,Mobile App,Mobile,CAM0064,5,Completed,Karnataka,Indore
O000575,C03815,2024-12-02,Mobile App,Tablet,,3,Completed,Uttar Pradesh,Mysuru
O000576,C05761,2024-01-22,Website,Mobile,,3,Completed,West Bengal,Chandigarh
O000577,C03889,2024-10-31,Website,Desktop,,3,Completed,Haryana,Bengaluru
O000578,C00065,2024-09-28,Website,Mobile,,6,Completed,Haryana,Bhubaneswar
O000579,C01149,2025-05-04,Mobile App,Tablet,CAM0084,4,Completed,Delhi,Hyderabad
O000580,C00999,2025-03-21,Mobile App,Desktop,,4,Shipped,West Bengal,Indore
O000581,C01871,2024-10-04,Website,Desktop,,4,Completed,Telangana,Bhubaneswar
O000582,C07876,2025-01-11,Mobile App,Desktop,,4,Completed,Punjab,Coimbatore
O000583,C02389,2024-08-19,Mobile App,Mobile,,2,Completed,Odisha,Surat
O000584,C00570,2025-08-14,Mobile App,Mobile,,2,Completed,Kerala,Kolkata
O000585,C07668,2025-03-01,Website,Desktop,,4,Completed,Kerala,Pune
O000586,C06354,2024-02-24,Website,Mobile,,3,Completed,Uttar Pradesh,Gurugram
O000587,C07545,2025-03-16,Marketplace,Tablet,,3,Completed,Madhya Pradesh,Gurugram
O000588,C03367,2024-02-03,Website,Desktop,,4,Completed,Kerala,Lucknow
O000589,C07729,2024-11-24,Mobile App,Desktop,,3,Completed,Maharashtra,Pune
O000590,C01212,2025-03-29,Website,Mobile,,4,Completed,West Bengal,Mumbai
O000591,C02841,2025-01-22,Mobile App,Desktop,CAM0062,4,Completed,Punjab,Vadodara
O000592,C04315,2025-03-05,Website,Mobile,,7,Completed,Kerala,Bengaluru
