return_id,order_item_id,return_date,reason,refund_amount
RET5KLWVVEU,OI0015220,2025-08-03,Other,199.08
RETCI8SENHS,OI0020788,2024-10-07,Size/fit,7420.0
RETEPEL5YUO,OI0000430,2025-06-04,Damaged,1111.37
RETJAT0FFE9,OI0038316,2024-09-14,Not as described,3487.41
RET27BKN29Z,OI0044674,2024-06-01,Not as described,3813.92
RETQCCQQZ9B,OI0035939,2024-06-22,Wrong Item,1921.29
RETHGJ4VJNP,OI0021939,2025-02-14,Arrived late,1088.94
RETALL52TKO,OI0034389,2024-03-29,Damaged,265.17
RETX5GE1ZE8,OI0040037,2025-07-24,Wrong Item,4775.66
RETM270GC4F,OI0029592,2025-04-21,Size/fit,8101.04
RETTFJIX7GT,OI0016715,2024-02-12,Arrived late,6141.2
RET4NTGH6ZF,OI0032933,2024-10-27,Damaged,23525.48
RET66N3IRHF,OI0014065,2025-01-06,Not as described,7734.81
RET2KXYN2XW,OI0023031,2025-02-09,Damaged,978.8
RET2VC6XMN0,OI0010348,2024-06-06,Not as described,2363.04
RETU1BGA7X7,OI0002001,2024-03-12,Arrived late,799.21
RETAARGGNVB,OI0015434,2025-07-18,Not as described,21996.45
RET6SG1ZP5H,OI0003565,2024-12-03,Size/fit,1354.25
RETPTFFRPY6,OI0018584,2024-06-29,Other,651.91
RET9J13PZMX,OI0002133,2024-07-14,Not as described,3640.12
RET2EFY00OQ,OI0029956,2024-08-29,Size/fit,3147.41
RETU7TKL87H,OI0036841,2024-04-10,Other,2663.19
RET5G0L4F79,OI0014522,2025-05-11,Arrived late,561.71
RETG2MWD0W6,OI0016574,2024-09-08,Arrived late,2765.09
RETJCJLHJFU,OI0022665,2025-07-26,Damaged,7462.5
RETJ33SE6UM,OI0004278,2024-07-05,Size/fit,49025.36
RET4DJ6SXSN,OI0001122,2025-02-28,Size/fit,2410.96
RET698FTQLW,OI0013625,2024-02-24,Wrong Item,7840.15
RETDJNUHUN2,OI0043564,2024-07-11,Wrong Item,1880.42
RET38FRX98G,OI0025528,2024-05-16,Other,22691.54
RETGY6SZGN8,OI0031433,2025-02-22,Other,1870.61
RETDO8RH78U,OI0030302,2025-02-08,Wrong Item,1990.81
RETDU9BY1N4,OI0044518,2025-06-29,Other,1398.35
RETJYUJQ5NY,OI0045101,2025-05-28,Not as described,4264.5
RETUJ1065G5,OI0014238,2024-12-22,Wrong Item,28328.8
RETHJMD886W,OI0021363,2024-06-17,Size/fit,3636.03
RETTK1BCVZ8,OI0018752,2025-07-20,Not as described,30146.98
RETE9A3VNOM,OI0018274,2024-08-25,Other,2190.55
RET5KS0HT7K,OI0017824,2024-01-24,Arrived late,3393.94
RETL0ZSZK24,OI0025599,2024-12-05,Damaged,5377.18
RETXE3MSC4X,OI0003379,2025-07-10,Wrong Item,33201.55
RETC7535F9I,OI0000331,2024-12-26,Arrived late,1454.73
RETSR3H7NIC,OI0021202,2024-07-21,Other,12281.94
RETMTQLNSS3,OI0039482,2025-05-21,Size/fit,8266.87
RETCXG85VT7,OI0023252,2024-11-27,Damaged,7878.46
RET60S9TK8H,OI0042554,2024-11-03,Arrived late,2635.53
RET12JPCZ5N,OI0001645,2024-06-26,Damaged,50077.5
RETZUX5EZOF,OI0004730,2024-12-07,Wrong Item,2518.0
RETYN8G9YPQ,OI0044009,2025-03-02,Other,8427.8
RETX94FV8D2,OI0003376,2024-08-10,Size/fit,33658.08
RETGH8M6E8X,OI0006435,2024-04-06,Other,1212.83
RETYH3OGDB7,OI0042995,2024-09-03,Damaged,1561.6
RETW61NOBR6,OI0007162,2024-05-26,Arrived late,6112.6
RETQSM7IEPR,OI0007801,2024-10-10,Wrong Item,4662.87
RET6LW541B1,OI0003505,2024-02-27,Wrong Item,2585.66
RETYEHD736I,OI0009402,2024-02-29,Other,24691.89
RETJ4CEQGT5,OI0008478,2025-02-05,Arrived late,16612.69
RETBGAYQ250,OI0040027,2025-02-21,Arrived late,2447.56
RET9P69KJSA,OI0027484,2024-09-28,Damaged,660.49
RETOHYEJDZU,OI0007065,2025-03-12,Other,3672.39
RET1ZJS2B9B,OI0040024,2024-03-02,Other,556.15
RET6JMRKJE7,OI0037832,2025-05-04,Not as described,1115.53
RETD5BO6VOK,OI0028421,2025-06-26,Other,6940.71
RET2P1TP9PK,OI0029510,2024-09-30,Wrong Item,769.04
RET2MHCO81H,OI0030441,2025-06-03,Damaged,1290.52
RETF21R2R1E,OI0034718,2025-01-04,Arrived late,10305.86
RET4S3TXREV,OI0010830,2024-03-06,Other,892.58
RETLPY6RYBS,OI0005837,2024-09-17,Damaged,153.36
RETBKVX9WVJ,OI0044760,2024-11-28,Other,540.96
RETW4UVMLEV,OI0029016,2024-07-07,Arrived late,1720.01
RETX9QCGTYJ,OI0033163,2024-09-13,Size/fit,959.74
RETOVO8A6Z9,OI0020150,2024-03-16,Arrived late,12805.31
RETVWCX3S4A,OI0012482,2024-06-26,Arrived late,2105.68
RETXIH22QE6,OI0019171,2025-04-07,Arrived late,3961.05
RETMFRB9J0G,OI0025974,2025-07-30,Other,2197.55
RETP5AEP9B1,OI0038489,2025-05-09,Not as described,875.27
RETH755KK69,OI0013998,2024-07-07,Arrived late,185.18
RETEVWNZLX7,OI0024693,2024-11-16,Wrong Item,6147.46
RETTNVIF0XB,OI0005344,2025-04-14,Wrong Item,424.94
RET9EI8BGI0,OI0021600,2025-07-20,Damaged,4111.71
RETUPJJ0MOZ,OI0028403,2024-06-14,Not as described,2414.43
RETMN77KBET,OI0004163,2025-02-23,Damaged,1159.75
RET5URN5ARR,OI0032725,2024-03-03,Wrong Item,10098.17
RET4NIO2SBY,OI0007056,2024-01-29,Wrong Item,22395.66
RET00NIFSQ8,OI0041574,2025-08-01,Size/fit,6063.5
RET58YKHXEJ,OI0001247,2024-08-07,Arrived late,8633.38
RETMMX5PVF5,OI0044453,2024-02-04,Wrong Item,280.96
RET7BGCIAYD,OI0039142,2024-06-23,Other,13325.99
RETK53YMQ2S,OI0006926,2024-08-03,Other,1869.96
RETH0DMXOTL,OI0021489,2025-01-29,Damaged,5652.87
RETCJRX9GDH,OI0014500,2025-03-06,Damaged,8859.5
RET78ZJGC62,OI0043566,2024-07-06,Arrived late,10401.53
RETVLZ2QZ3M,OI0011675,2024-11-17,Arrived late,4873.79
RETXJNO45EX,OI0033644,2024-07-19,Size/fit,7950.29
RETVG934RYL,OI0027576,2024-03-28,Not as described,802.26
RETD43VVR1L,OI0005371,2024-07-06,Damaged,2051.17
RET83L3Z12C,OI0024689,2025-03-22,Arrived late,1266.71
RETI0VWVSLJ,OI0027240,2024-12-07,Damaged,3513.29
RETDTDWKN8E,OI0045007,2024-10-17,Arrived late,41949.13
RETFF7JGLS8,OI0045983,2025-05-10,Wrong Item,4397.49
RETWSN5JUDD,OI0011844,2024-04-16,Damaged,35348.51
RET2UVRF43R,OI0042227,2024-09-16,Wrong Item,1363.15
RETLRQQBEN3,OI0024392,2025-03-29,Damaged,4412.88
RETUCUPU5YO,OI0029121,2024-03-06,Not as described,1499.28
RET8NM7L08X,OI0009626,2025-06-13,Size/fit,2035.98
RETMQR6OI33,OI0022905,2025-06-30,Other,6013.18
RET23RUDRUE,OI0000726,2024-11-26,Other,4469.89
RET5GI5B3Q3,OI0020154,2025-08-10,Other,198.82
RETR81ZCRS1,OI0017169,2024-06-16,Wrong Item,971.22
RETLU2OCTB9,OI0014723,2024-03-25,Arrived late,1227.98
RETRG3BFYCP,OI0009354,2024-06-17,Other,400.5
RETSU93R480,OI0009532,2024-08-16,Not as described,734.06
RETGQM7H17N,OI0040776,2025-07-24,Other,868.17
RETT3G0E0WQ,OI0012526,2024-02-16,Damaged,782.85
RETNJBBYXYG,OI0034067,2025-06-26,Wrong Item,4406.07
RETU15QQAP9,OI0018347,2024-12-14,Damaged,594.66
RETYC9CX6BE,OI0020845,2024-12-13,Damaged,1920.86
RETCU8ONIRQ,OI0002297,2024-07-13,Damaged,932.86
RET65M0ROZY,OI0004306,2024-10-10,Size/fit,676.06
RET9H3RDIXC,OI0014418,2024-12-19,Size/fit,12512.97
RETCQ07B70O,OI0029199,2024-08-06,Arrived late,1347.12
RETS2XSL7IM,OI0025502,2025-01-04,Wrong Item,2262.97
RETMSNWAGBA,OI0014193,2025-04-07,Not as described,32693.35
RETE3LQJRTX,OI0018998,2024-05-21,Not as described,20076.86
RET205ADKWZ,OI0011669,2024-11-13,Not as described,12098.64
RET3KERPFYY,OI0016948,2024-10-16,Damaged,10060.29
RETDIT9R9Q8,OI0004422,2024-06-28,Size/fit,241.2
RETNZF8E8XI,OI0025488,2025-03-02,Wrong Item,1286.07
RET4NU1KL3N,OI0014738,2024-07-16,Damaged,6019.69
RET5DAMX35S,OI0008872,2025-04-21,Size/fit,689.44
RETDMQUFL9L,OI0045040,2025-03-21,Size/fit,4240.23
RETT496GFRZ,OI0024042,2024-02-18,Other,5046.32
RET6O9Y3QTT,OI0020821,2024-10-29,Other,125158.68
RETZ68OAYJ2,OI0041469,2024-06-06,Wrong Item,3628.66
RETFGTFYOZJ,OI0011916,2024-04-04,Wrong Item,468.71
RETK9134ZMN,OI0001785,2024-10-07,Wrong Item,6840.09
RETDFXIGQTI,OI0016712,2024-08-23,Damaged,21440.49
RETR34DSD3U,OI0005427,2025-03-28,Arrived late,4048.08
RET6TU9OB63,OI0027706,2024-11-05,Wrong Item,1422.5
RETY3WM591J,OI0002186,2024-06-22,Other,3817.01
RETQ5IMSRU3,OI0008479,2024-08-01,Arrived late,7839.89
RET1MGKCT3O,OI0042300,2025-01-19,Damaged,9186.39
RETU889FG2E,OI0023775,2025-03-01,Arrived late,35884.75
RETKMY9TE1T,OI0004679,2024-10-29,Not as described,40739.2
RET3YI3L7XI,OI0005115,2025-08-14,Arrived late,1094.06
RETITHB4GEH,OI0012011,2024-12-16,Wrong Item,126.27
RET5YLH9H8A,OI0023015,2025-01-25,Damaged,4918.93
RETI3DARCRB,OI0007105,2024-11-19,Wrong Item,4433.3
RETEA1LR1KB,OI0015960,2024-12-15,Other,452.67
RETO8S9LNTI,OI0028870,2025-01-28,Not as described,40579.68
RETEL8KG07T,OI0024906,2024-12-01,Other,2430.07
RETE07VR3KA,OI0045190,2024-10-06,Wrong Item,503.93
RET6Q6RLZLC,OI0024573,2025-03-30,Wrong Item,703.89
RET6DE9V6B3,OI0008762,2025-01-25,Wrong Item,1491.06
RETQAKENWUP,OI0022520,2025-04-20,Size/fit,3174.17
RETIATPOOSV,OI0004773,2024-08-07,Not as described,3251.29
RETQMYOTRTC,OI0016905,2025-07-23,Wrong Item,17552.2
RETUJTYPVL6,OI0001813,2024-02-07,Wrong Item,4015.51
RETD06SNUW0,OI0007577,2024-04-02,Other,23601.29
RET56Q8O2IF,OI0035574,2024-01-26,Other,1801.6
RETO0WG4R2U,OI0011548,2024-10-29,Wrong Item,3687.58
RET3AHHSMKJ,OI0012516,2025-05-03,Damaged,3883.01
RET9R6IBDJA,OI0045354,2025-07-08,Size/fit,8204.8
RETNZWJDSAG,OI0010995,2024-10-06,Other,13451.33
RET0Q97FRWB,OI0039203,2024-05-01,Damaged,4422.2
RETAQIQI6BL,OI0041881,2024-02-13,Size/fit,1277.21
RETXKK3PKQB,OI0044274,2025-04-25,Wrong Item,5262.83
RETMDA4CY4R,OI0019487,2024-08-13,Not as described,5000.41
RET61Q48QZ6,OI0019332,2025-07-10,Arrived late,526.44
RETPO41N3MK,OI0003859,2024-10-31,Arrived late,21467.95
RETFO08F0JG,OI0013197,2025-01-02,Wrong Item,2715.16
RETFANF5GR5,OI0028653,2025-08-01,Other,536.39
RETE1IO08P6,OI0007845,2024-08-12,Damaged,2429.58
RETYWNQV7PQ,OI0034517,2025-04-17,Not as described,2527.31
RETKSMFFIBY,OI0016073,2024-09-02,Size/fit,4296.77
RETVAG1KH94,OI0015527,2025-06-07,Wrong Item,1699.25
RETY3Q30DKQ,OI0017407,2025-01-07,Not as described,3029.14
RET6C992KLH,OI0035474,2025-04-07,Not as described,13311.43
RETTB85WEA1,OI0010942,2025-04-19,Other,1208.66
RETVRX2CM5H,OI0041393,2024-07-02,Size/fit,4663.42
RETS1A4ZWDV,OI0034617,2025-08-23,Not as described,3260.65
RETHS2AYVBF,OI0045420,2025-05-16,Other,922.56
RETKOA9LDMR,OI0013271,2024-06-22,Damaged,9144.18
RETAKI5AJUC,OI0045108,2024-02-18,Other,464.21
RETFNSJLCLF,OI0031288,2024-01-27,Damaged,2320.69
RETKNL978EQ,OI0021090,2025-05-08,Damaged,816.74
RET27I5I8LN,OI0018195,2024-01-24,Not as described,1322.52
RET6JYP00W2,OI0032618,2025-01-24,Other,20893.18
RETB6CHTRXJ,OI0027236,2025-03-30,Damaged,722.58
RETPXOHM9P5,OI0035247,2024-08-10,Size/fit,655.26
RETBFGF3WTF,OI0034875,2025-07-06,Not as described,4863.53
RET3EHTZCAF,OI0015865,2024-06-22,Other,17392.64
RETPQT2QI4S,OI0005735,2025-08-02,Other,2343.64
RETC3OYS5FO,OI0031333,2025-01-14,Arrived late,3146.8
RETU0LEGZJR,OI0042988,2025-04-07,Other,622.95
RETU45QMT1S,OI0017613,2024-01-15,Not as described,775.06
RETH2LPPL88,OI0017729,2025-06-04,Size/fit,3883.42
RETQ47ZG2VF,OI0004071,2024-08-03,Other,92438.2
RETV4NFE9NP,OI0012152,2025-07-03,Arrived late,1999.4
RET4ND7OZC9,OI0004705,2025-06-09,Not as described,3228.45
RETYNH9D335,OI0029753,2024-12-18,Damaged,1472.39
RETGYBHVZ28,OI0042338,2024-12-13,Wrong Item,2184.8
RETSB0UM0AZ,OI0028966,2024-11-13,Wrong Item,2084.32
RETAIHZFTZK,OI0002532,2024-08-12,Damaged,18468.05
RET3UWK9YVW,OI0014472,2024-10-27,Other,3492.83
RETV8UL40JO,OI0033461,2025-06-09,Wrong Item,1319.57
RETQL2X441I,OI0000455,2024-03-25,Wrong Item,1534.94
RETU7TFN8U8,OI0021359,2024-09-07,Damaged,1533.25
RETRBFOEHFL,OI0011266,2025-01-26,Other,1456.65
RET9OISN5UV,OI0010100,2025-04-17,Other,10470.79
RETTH1L8WHZ,OI0014772,2024-02-20,Damaged,523.28
RETXEZ9J0MM,OI0027330,2025-04-22,Other,15565.6
RETCXGA70S5,OI0046016,2024-08-27,Other,8569.68
RETUM2Z9A2S,OI0035621,2025-06-18,Not as described,5549.68
RETO6LZNRXN,OI0024491,2025-07-28,Not as described,869.06
RET6AGEZX7P,OI0012002,2025-06-26,Damaged,12444.93
RETZK1ZJ8JK,OI0007786,2024-05-04,Size/fit,1757.29
RETVE1A9LHF,OI0036489,2025-08-22,Wrong Item,227.74
RETWYS9MEED,OI0019149,2024-12-01,Not as described,1665.61
RET2APJOSB6,OI0014923,2025-06-22,Wrong Item,7865.72
RETN7GG45ZP,OI0042866,2024-01-30,Arrived late,2364.48
RETEA06IOJZ,OI0026049,2024-07-03,Damaged,3486.72
RETW98U08H9,OI0040867,2024-12-27,Size/fit,215.8
RET58SHE7I4,OI0023350,2025-07-03,Arrived late,34427.81
RETFA968469,OI0014442,2024-02-17,Arrived late,5466.91
RETTWE16NNK,OI0039390,2024-04-18,Other,1139.98
RETLWCGC1EE,OI0032271,2024-04-21,Arrived late,1252.19
RETEQDZNZX0,OI0035625,2025-05-27,Damaged,3634.54
RETQ1XDJQWO,OI0006429,2024-06-04,Not as described,996.51
RETCGIL008H,OI0011840,2025-03-06,Damaged,2490.57
RETY4YS8TJV,OI0044886,2025-06-12,Not as described,650.27
RETLR937ZJ7,OI0016295,2024-08-04,Arrived late,7185.39
RETYSNE7XEN,OI0040635,2025-05-11,Arrived late,1143.68
RET0COS57B6,OI0044599,2024-10-16,Size/fit,394.76
RET0RH61I03,OI0038029,2025-07-05,Not as described,1128.15
RET6K9Q83VU,OI0043982,2025-01-23,Arrived late,944.48
RETS6HWUB5Z,OI0024984,2024-05-09,Other,4750.79
RETP8SIC1KJ,OI0015715,2024-06-27,Wrong Item,1457.36
RETTP3RB3YR,OI0042445,2024-04-08,Size/fit,788.81
RETIIA3AR0M,OI0037935,2025-05-18,Damaged,11832.47
RETZIINYPCI,OI0002762,2024-11-19,Size/fit,3372.58
RETN5XI9V2D,OI0027416,2024-08-08,Wrong Item,82.57
RETSA3SK2CZ,OI0021621,2025-07-16,Not as described,5773.44
RETXQLBFOQI,OI0041717,2024-06-04,Damaged,9169.97
RETRY7PIZCS,OI0034399,2025-08-26,Damaged,10633.05
RET9W419ZCH,OI0029221,2024-07-13,Not as described,742.61
RETHFR9IULT,OI0040059,2024-08-06,Size/fit,4692.93
RETQDW49WQ2,OI0005004,2024-02-25,Arrived late,3429.87
RETCLHBOQC8,OI0039485,2024-09-28,Size/fit,5284.17
RETG2UAZKO1,OI0006888,2025-07-19,Wrong Item,2410.88
RETFFREVQDI,OI0028094,2025-05-15,Other,20060.07
RET3ZAK3CCA,OI0001864,2024-03-11,Arrived late,7268.38
RET2TDD3ZQ8,OI0011807,2025-08-29,Size/fit,3693.16
RET9CN7R0CM,OI0018343,2024-05-13,Other,170.22
RETI63ZHPA5,OI0017778,2025-02-22,Other,11732.66
RETMOA7DCKC,OI0005237,2025-01-04,Not as described,2567.98
RETLMM7M8Y6,OI0000658,2024-07-06,Wrong Item,1612.89
RET3KKIV0P1,OI0012054,2024-02-13,Wrong Item,593.42
RETAMORGENU,OI0012924,2024-07-18,Wrong Item,1467.38
RETE64GMCV5,OI0035186,2024-09-20,Arrived late,4464.36
RETJZL6D78K,OI0020565,2025-05-24,Damaged,23030.28
RETDTCIHE72,OI0034909,2024-06-18,Arrived late,420.75
RETX0W8DCE3,OI0038119,2024-12-30,Size/fit,1470.32
RETMOFDPEDB,OI0042247,2024-07-11,Other,49125.08
RETLKDU6HTJ,OI0014278,2024-02-02,Other,466.59
RET9P9AF6Z7,OI0025459,2024-07-23,Damaged,22837.22
RETO6S2OML5,OI0039033,2024-02-25,Size/fit,2438.49
RETQM4KZV0O,OI0011824,2025-07-14,Damaged,1144.29
RETLL7A9RGC,OI0026727,2025-05-15,Other,84637.59
RETYZP5IZI5,OI0022273,2024-08-24,Arrived late,17050.07
RETH79ZLO9W,OI0001488,2024-01-16,Wrong Item,6964.52
RET3TYZ0Q4D,OI0032749,2024-10-26,Other,8816.12
RETVDL84X1R,OI0014489,2024-04-10,Not as described,3430.35
RETHJ8D2WJ4,OI0013485,2024-03-13,Wrong Item,2627.91
RETN7AHXK5D,OI0027339,2025-08-26,Other,1389.29
RETK6BQ4UPB,OI0024280,2025-01-06,Arrived late,145.81
RETMIARJJZI,OI0027737,2024-08-09,Damaged,2178.6
RETTYL4VMN8,OI0002528,2024-12-04,Wrong Item,2968.6
RETNV6W22IV,OI0007782,2024-12-05,Arrived late,52401.04
RET791H5W56,OI0032301,2024-05-02,Size/fit,1618.52
RETGAJHQA4T,OI0043374,2024-03-26,Not as described,2785.54
RETZ9RMSZ84,OI0031930,2024-07-28,Wrong Item,29147.66
RETO6205NGC,OI0036574,2024-09-07,Damaged,1090.52
RETQMA0SWDN,OI0026891,2024-08-12,Size/fit,978.91
RET99AAJ9WU,OI0035342,2025-03-18,Arrived late,598.24
RETWWLYMPGU,OI0022265,2025-05-18,Not as described,134.15
RETF6NFZF3A,OI0039600,2024-07-02,Damaged,7483.8
RETK4TH5LDS,OI0028898,2024-07-18,Arrived late,3179.66
RETE4MCBAVF,OI0024778,2025-02-14,Arrived late,329.39
RETGF84IVWV,OI0033410,2024-07-07,Wrong Item,2036.38
RETWB34QMAV,OI0000709,2025-06-18,Wrong Item,13119.54
RETA2NLLW02,OI0013131,2024-08-31,Damaged,166.58
RET9H4YBVY7,OI0001423,2025-08-22,Other,80187.66
RETLOP1Y05V,OI0004244,2024-07-16,Other,1830.7
RETRLTP6VS3,OI0026072,2025-02-03,Arrived late,1730.91
RETHDAKHN6F,OI0001115,2024-11-16,Wrong Item,2047.24
RETHPLR0Z0I,OI0039844,2025-08-10,Not as described,26241.29
RET50O6QDMH,OI0042810,2024-07-16,Not as described,2733.98
RETGIST7R65,OI0034097,2025-07-08,Arrived late,179.58
RET9REQYEIV,OI0005844,2025-05-31,Wrong Item,4623.43
RETO9KGQUJN,OI0036919,2025-02-11,Damaged,20069.26
RETYSXALTUS,OI0033156,2025-08-14,Damaged,5959.41
RETZE2DVKMX,OI0024434,2024-11-01,Damaged,91.25
RETTG1BKL78,OI0016306,2025-07-06,Not as described,42690.4
RETGDGKLCAX,OI0010792,2025-03-11,Wrong Item,4765.09
RETOJSDAJSJ,OI0021715,2024-07-10,Wrong Item,1345.35
RET52KZFAN4,OI0018416,2024-02-04,Not as described,912.7
RETL2QQ38TE,OI0031337,2025-05-12,Damaged,880.41
RETDXB60G4D,OI0011906,2025-05-29,Damaged,1473.15
RETRIV3FZTP,OI0045455,2024-10-06,Arrived late,1546.8
RETCS38KF28,OI0018192,2024-06-01,Other,1305.5
RETC5IFDTTR,OI0021906,2024-05-21,Size/fit,3451.33
RETNVXVCL24,OI0031887,2024-08-09,Other,1378.85
RETE7FP9R9M,OI0041000,2025-05-04,Wrong Item,164740.23
RETFIOTP0X7,OI0032790,2024-12-29,Wrong Item,2219.39
RET91IY45OS,OI0014580,2025-02-10,Wrong Item,19650.97
RETNG0WB383,OI0022386,2024-08-27,Other,3411.45
RETTZ87CTIR,OI0008146,2025-01-21,Size/fit,2958.95
RETG2CY3GYU,OI0043252,2024-04-15,Arrived late,11462.36
RETP3E3V0ZB,OI0012869,2024-10-01,Other,18343.15
RETORPCLV13,OI0011213,2024-12-09,Size/fit,58011.72
RETIATPE9QD,OI0020241,2024-07-25,Damaged,143.93
RETB02QHREF,OI0030220,2024-11-18,Damaged,45683.24
RETCGQHR5VG,OI0000317,2024-02-14,Wrong Item,1346.39
RET77RQBUML,OI0036897,2024-10-02,Not as described,28322.83
RETGUDYG9LP,OI0007937,2024-04-03,Wrong Item,15900.24
RETTOFOJXPF,OI0031644,2025-08-03,Not as described,31151.75
RET22I7NA36,OI0004519,2024-03-31,Size/fit,33441.67
RETU5HD5LYR,OI0040014,2024-09-23,Damaged,1891.9
RETWUP4LM3B,OI0008995,2024-11-17,Other,21169.14
RETS5KK5JXW,OI0045815,2024-11-19,Not as described,1299.63
RETUYPXXE6A,OI0001842,2025-04-06,Size/fit,1473.2
RETHQU972TJ,OI0032067,2024-12-18,Damaged,5165.21
RET9SK9WQQ8,OI0010230,2024-06-04,Other,7662.92
RETK9F3P1ZI,OI0043747,2024-12-15,Not as described,6347.36
RETTJNG254Z,OI0004378,2024-12-21,Wrong Item,410.66
RET29T3CG79,OI0003419,2024-05-05,Wrong Item,7276.27
RETO2M5QYIN,OI0028263,2024-02-13,Wrong Item,2058.49
RET41AR4IU0,OI0041297,2024-09-17,Size/fit,788.36
RETY6FGOGHA,OI0022643,2025-03-24,Wrong Item,6250.52
RETR33R40AD,OI0005265,2025-01-27,Arrived late,10235.83
RETFPAN0OY7,OI0032106,2024-04-13,Damaged,7220.54
RETGZU2NKJO,OI0040450,2024-02-01,Size/fit,8522.98
RET1GPBVYEK,OI0005254,2025-07-18,Other,978.13
RETRHY1W82R,OI0033146,2024-02-29,Wrong Item,139.05
RETHW85N0GP,OI0014873,2024-11-05,Damaged,6232.21
RETJKFA5C99,OI0023294,2024-10-05,Not as described,4085.16
RET0IBZB1VM,OI0028192,2025-04-24,Wrong Item,6703.31
RETQ8P1NY0Y,OI0026378,2024-02-03,Damaged,413.2
RET11AIKXBF,OI0013300,2025-04-18,Arrived late,3723.29
RET68BIN873,OI0034763,2024-03-17,Not as described,3335.08
RETTE4EDXXJ,OI0021899,2025-04-12,Arrived late,1088.35
RETYTAXU4N6,OI0018900,2024-11-12,Other,3194.47
RET3640NS4U,OI0008808,2024-12-13,Damaged,209.34
RETKFYH9BKQ,OI0030915,2024-04-27,Arrived late,141.01
RETBB40VAQ7,OI0004525,2024-02-22,Other,3881.75
RETICFTIO2J,OI0011779,2025-07-08,Damaged,37319.37
RETBICHMD14,OI0029559,2024-10-12,Damaged,698.27
RETERRG7447,OI0038698,2024-03-29,Arrived late,17611.22
RET6WTK31AF,OI0031926,2024-04-20,Damaged,10946.15
RETRZLU58SH,OI0016818,2025-05-27,Wrong Item,1740.75
RETTN1BOIB3,OI0005224,2025-02-10,Damaged,2364.49
RET2SU2K25W,OI0007933,2024-02-23,Size/fit,124.83
RETODWTK6QJ,OI0045859,2025-07-10,Other,5214.11
RETPTSONAY4,OI0045620,2025-05-16,Damaged,58836.73
RETMIMC32KO,OI0034191,2025-08-01,Size/fit,2387.7
RETM9NWMYVW,OI0014573,2024-05-29,Damaged,15543.4
RETEXVWM5WB,OI0009025,2024-07-26,Damaged,11770.95
RETJCEZ65Y2,OI0028962,2024-05-07,Arrived late,36196.0
RETTCJNOLF8,OI0045653,2025-07-01,Wrong Item,4343.71
RET3VF3SSQW,OI0031687,2024-11-15,Other,2231.21
RET6EFP4E1O,OI0013469,2025-01-06,Wrong Item,470.0
RET5V02FR9N,OI0034091,2024-07-15,Not as described,3988.86
RETG2JSG6ZO,OI0035667,2024-01-24,Arrived late,3640.14
RETP7N6YGC9,OI0013811,2025-08-08,Arrived late,1104.47
RET35I794AY,OI0036513,2025-06-01,Wrong Item,1379.19
RETSQ85D4B9,OI0030617,2025-02-04,Arrived late,160.18
RETADD6V6GN,OI0023760,2025-02-24,Wrong Item,8641.45
RETIJH6DTHP,OI0016214,2024-08-10,Arrived late,2329.08
RET43LJP6HE,OI0036312,2024-04-01,Damaged,851.77
RET46FZD6VA,OI0018397,2024-05-07,Wrong Item,170.92
RETM2PUKI0X,OI0006315,2024-11-05,Wrong Item,72666.12
RET51RUQ3BF,OI0036050,2024-05-09,Size/fit,9346.99
RETS6H74800,OI0002248,2025-03-13,Arrived late,3520.95
RETISZ8ZT23,OI0033214,2025-07-05,Arrived late,20691.09
RETA6O6OWWT,OI0028109,2024-08-10,Wrong Item,5454.89
RETWQ8G5AW1,OI0042372,2025-07-07,Damaged,6000.69
RET4X1EFNMO,OI0021724,2024-04-06,Damaged,2113.69
RETO39Y2S41,OI0007443,2024-07-15,Other,49800.6
RET34A1LWPV,OI0031155,2024-07-09,Damaged,941.88
RETXBB5O3D5,OI0015540,2025-06-23,Arrived late,9515.9
RET49XDR5VB,OI0033631,2024-06-21,Size/fit,11043.84
RETZLQTTG8C,OI0036568,2025-02-20,Wrong Item,1144.05
RET7MKCHA9G,OI0031460,2025-02-12,Not as described,874.05
RETAX68XFBP,OI0005677,2024-10-12,Size/fit,1193.22
RETROLOWX3R,OI0032012,2025-05-25,Not as described,1271.89
RETJ766VDY7,OI0044015,2024-05-30,Size/fit,4198.92
RETRO92XIPI,OI0044764,2025-02-22,Damaged,18235.42
RET1YZQUL0F,OI0042902,2024-12-28,Arrived late,5738.46
RET7LHLNMV5,OI0007469,2024-07-27,Not as described,1343.8
RETP7ATC5B1,OI0016404,2025-02-20,Size/fit,2234.44
RET97U9HZ0P,OI0003244,2024-11-07,Arrived late,2288.97
RETN0CMXSV7,OI0016234,2024-07-18,Not as described,20637.18
RETQP4D2IK8,OI0028469,2024-11-10,Wrong Item,1028.62
RETODZBNOYI,OI0030237,2024-11-20,Size/fit,24524.83
RET9ALIU3J5,OI0000232,2025-04-28,Wrong Item,63348.07
RETWIBZBLLI,OI0017248,2025-05-01,Damaged,5411.6
RETMVW4N5E3,OI0034309,2024-10-27,Wrong Item,13558.91
RETP1YETTPV,OI0000880,2025-07-01,Wrong Item,2656.87
RET0VNEZISN,OI0006970,2025-05-17,Other,1221.92
RET7NAM6YAE,OI0044875,2025-03-29,Size/fit,7018.01
RETR56D0W33,OI0009184,2025-01-12,Damaged,1555.06
RETKHOPWKN0,OI0011869,2024-11-10,Wrong Item,24256.16
